*
Temp0 deg C	Temp1 deg C	Time (sec)
29.030603	173.456606	506.000000
29.127188	173.360021	508.000000
29.449136	173.424411	510.000000
28.740850	173.295632	512.000000
28.418901	173.070268	514.000000
28.547681	172.651735	516.000000
29.288162	172.844904	518.000000
28.837434	172.168813	520.000000
28.515486	172.426371	522.000000
28.676460	172.265397	524.000000
28.901824	171.814670	526.000000
28.708655	171.653695	528.000000
28.805239	171.299552	530.000000
28.773045	170.913214	532.000000
28.773045	171.396137	534.000000
28.676460	170.816630	536.000000
28.966213	170.591266	538.000000
28.644265	170.720045	540.000000
28.386707	170.398097	542.000000
28.451096	169.947370	544.000000
28.676460	170.526876	546.000000
28.901824	170.269318	548.000000
28.676460	170.204928	550.000000
28.773045	169.528837	552.000000
29.127188	169.271278	554.000000
29.062798	168.788356	556.000000
28.676460	169.078109	558.000000
28.740850	168.756161	560.000000
29.191577	168.756161	562.000000
28.773045	168.723966	564.000000
29.030603	168.498602	566.000000
29.223772	168.015680	568.000000
28.547681	167.822511	570.000000
28.869629	167.693731	572.000000
28.644265	167.564952	574.000000
28.451096	167.371783	576.000000
28.966213	167.210809	578.000000
28.740850	166.695692	580.000000
28.998408	166.921056	582.000000
28.644265	166.405938	584.000000
29.384746	166.534718	586.000000
28.322317	166.212769	588.000000
28.096953	166.083990	590.000000
28.708655	165.858626	592.000000
28.644265	165.568873	594.000000
28.773045	165.472288	596.000000
29.255967	165.085950	598.000000
28.966213	165.053756	600.000000
28.579876	164.764002	602.000000
28.483291	164.409859	604.000000
28.934019	164.409859	606.000000
28.708655	164.377664	608.000000
29.062798	163.669378	610.000000
28.966213	163.862547	612.000000
28.869629	163.701573	614.000000
28.934019	163.025481	616.000000
28.451096	163.186455	618.000000
28.805239	162.671338	620.000000
28.322317	162.993286	622.000000
28.837434	162.413780	624.000000
28.966213	162.413780	626.000000
28.676460	162.220611	628.000000
28.451096	161.737688	630.000000
29.223772	161.673298	632.000000
28.515486	161.383545	634.000000
28.773045	161.576714	636.000000
29.094993	161.254766	638.000000
28.096953	161.061597	640.000000
28.708655	161.061597	642.000000
28.805239	160.353310	644.000000
28.869629	160.385505	646.000000
28.193538	159.934778	648.000000
28.547681	159.966973	650.000000
28.966213	159.516245	652.000000
28.451096	159.290881	654.000000
28.837434	158.904543	656.000000
28.096953	159.033322	658.000000
28.418901	158.904543	660.000000
28.612070	158.582595	662.000000
28.901824	158.550400	664.000000
28.354512	158.196257	666.000000
28.515486	157.938698	668.000000
28.322317	157.487971	670.000000
28.644265	157.487971	672.000000
28.773045	157.166022	674.000000
28.612070	157.005048	676.000000
28.773045	157.455776	678.000000
28.901824	156.232372	680.000000
28.837434	156.425541	682.000000
28.676460	156.232372	684.000000
28.676460	156.296762	686.000000
28.966213	156.007009	688.000000
28.773045	155.846034	690.000000
28.322317	155.169943	692.000000
28.064758	154.783605	694.000000
28.354512	154.912384	696.000000
28.257927	154.880190	698.000000
28.418901	154.300683	700.000000
28.901824	154.204098	702.000000
28.579876	153.978734	704.000000
28.290122	153.849955	706.000000
28.579876	153.721176	708.000000
28.547681	152.980695	710.000000
28.257927	153.238253	712.000000
28.579876	152.336798	714.000000
28.483291	152.819720	716.000000
28.418901	152.626552	718.000000
28.547681	152.111434	720.000000
28.773045	151.757291	722.000000
28.740850	151.757291	724.000000
28.579876	151.306564	726.000000
28.708655	151.467538	728.000000
28.966213	151.016810	730.000000
28.386707	150.469498	732.000000
28.612070	150.598277	734.000000
28.869629	149.889991	736.000000
28.773045	150.340719	738.000000
28.740850	150.244134	740.000000
28.515486	149.825601	742.000000
28.966213	149.407069	744.000000
28.451096	149.439263	746.000000
28.515486	149.085120	748.000000
28.901824	148.859757	750.000000
28.354512	148.376834	752.000000
28.161343	148.054886	754.000000
29.288162	148.344639	756.000000
28.869629	147.765132	758.000000
28.451096	147.958301	760.000000
28.161343	147.056846	762.000000
28.612070	147.217820	764.000000
28.998408	147.314405	766.000000
28.418901	146.863677	768.000000
29.030603	146.541729	770.000000
28.837434	146.509534	772.000000
28.322317	146.573924	774.000000
29.062798	145.801248	776.000000
28.740850	145.672468	778.000000
28.837434	145.414910	780.000000
28.644265	145.801248	782.000000
28.934019	144.416870	784.000000
28.322317	145.060767	786.000000
28.934019	144.513455	788.000000
28.612070	144.416870	790.000000
29.094993	144.320286	792.000000
28.451096	143.869558	794.000000
28.740850	143.966143	796.000000
28.773045	143.547610	798.000000
29.449136	143.386636	800.000000
28.418901	143.129077	802.000000
28.354512	143.096882	804.000000
29.030603	143.000298	806.000000
29.094993	142.324206	808.000000
28.934019	142.066648	810.000000
28.225732	141.615920	812.000000
28.966213	141.680310	814.000000
28.290122	141.519336	816.000000
28.966213	141.165192	818.000000
29.416941	141.132998	820.000000
28.901824	140.907634	822.000000
29.127188	140.553491	824.000000
28.708655	140.521296	826.000000
28.515486	140.070568	828.000000
29.320357	140.263737	830.000000
28.805239	139.973984	832.000000
