*
Temp0 deg C	Temp1 deg C	Time (sec)
28.644265	206.552890	212.000000
28.773045	205.587045	214.000000
28.579876	204.814369	216.000000
28.547681	204.331447	218.000000
28.966213	203.108043	220.000000
28.547681	202.560731	222.000000
28.966213	201.659276	224.000000
28.515486	201.208548	226.000000
28.644265	200.178314	228.000000
28.354512	199.727586	230.000000
28.740850	199.083690	232.000000
28.966213	198.278819	234.000000
28.515486	197.473948	236.000000
28.483291	197.023221	238.000000
29.127188	195.832012	240.000000
28.515486	195.316895	242.000000
28.451096	194.640803	244.000000
28.869629	194.029102	246.000000
28.644265	192.837893	248.000000
29.416941	191.968633	250.000000
28.869629	191.389126	252.000000
28.547681	190.906203	254.000000
28.934019	190.713034	256.000000
29.094993	189.747189	258.000000
29.030603	188.813539	260.000000
28.869629	188.169643	262.000000
28.773045	187.493551	264.000000
28.869629	187.075019	266.000000
28.998408	186.270148	268.000000
29.352551	185.433082	270.000000
29.352551	184.917965	272.000000
29.545720	184.660406	274.000000
29.159382	183.887730	276.000000
29.159382	183.082860	278.000000
29.159382	182.857496	280.000000
28.708655	182.213599	282.000000
28.805239	181.440923	284.000000
29.062798	181.118975	286.000000
28.966213	180.475079	288.000000
29.094993	179.702403	290.000000
28.740850	178.961922	292.000000
28.805239	178.833142	294.000000
28.837434	178.221441	296.000000
29.127188	177.223401	298.000000
28.934019	177.126816	300.000000
28.773045	176.515115	302.000000
29.352551	175.581465	304.000000
28.612070	175.001958	306.000000
29.062798	174.197087	308.000000
29.094993	173.649775	310.000000
29.255967	173.617580	312.000000
29.255967	172.812709	314.000000
28.901824	172.522956	316.000000
28.805239	171.782475	318.000000
29.223772	171.363942	320.000000
29.255967	170.752240	322.000000
29.288162	170.172733	324.000000
29.030603	169.528837	326.000000
30.189617	169.528837	328.000000
28.805239	168.595187	330.000000
29.352551	168.080069	332.000000
29.127188	167.629342	334.000000
29.577915	167.114225	336.000000
29.577915	166.599107	338.000000
29.223772	165.955211	340.000000
28.773045	165.665457	342.000000
28.837434	164.538638	344.000000
29.288162	164.731807	346.000000
29.320357	164.184495	348.000000
29.030603	163.959131	350.000000
29.223772	162.896702	352.000000
29.481331	162.445974	354.000000
29.449136	162.027442	356.000000
29.255967	161.158181	358.000000
28.966213	161.061597	360.000000
29.577915	160.482090	362.000000
29.964253	160.095752	364.000000
28.805239	159.580635	366.000000
29.288162	158.968933	368.000000
28.901824	158.679179	370.000000
29.449136	158.325036	372.000000
29.159382	157.423581	374.000000
29.062798	157.294802	376.000000
28.934019	157.616750	378.000000
28.966213	155.878229	380.000000
29.127188	155.620671	382.000000
29.835474	155.427502	384.000000
29.159382	155.105553	386.000000
29.320357	154.719215	388.000000
28.676460	153.849955	390.000000
29.062798	153.495812	392.000000
29.384746	153.077279	394.000000
29.449136	152.819720	396.000000
29.384746	152.562162	398.000000
29.159382	151.692901	400.000000
29.030603	151.853876	402.000000
29.223772	151.113395	404.000000
28.934019	150.179745	406.000000
29.062798	149.825601	408.000000
29.255967	149.568043	410.000000
29.577915	149.085120	412.000000
29.159382	148.763172	414.000000
29.127188	148.409029	416.000000
29.352551	147.926106	418.000000
28.837434	147.443184	420.000000
28.612070	147.153431	422.000000
29.384746	146.509534	424.000000
29.288162	145.736858	426.000000
29.320357	146.026612	428.000000
29.771084	145.930027	430.000000
29.481331	144.899793	432.000000
28.837434	144.642234	434.000000
29.384746	144.577844	436.000000
28.934019	143.740779	438.000000
29.255967	143.386636	440.000000
28.901824	143.708584	442.000000
29.352551	143.032492	444.000000
29.030603	142.066648	446.000000
29.384746	142.259817	448.000000
28.869629	141.132998	450.000000
29.352551	141.326167	452.000000
29.513526	140.199348	454.000000
28.547681	140.295932	456.000000
28.644265	139.780815	458.000000
29.738889	139.458866	460.000000
28.805239	138.879360	462.000000
28.773045	138.750580	464.000000
29.191577	138.042294	466.000000
29.320357	137.849125	468.000000
28.998408	137.334008	470.000000
29.416941	137.591566	472.000000
29.062798	136.657916	474.000000
28.998408	136.496942	476.000000
29.738889	136.142799	478.000000
