*
Temp0 deg C	Temp1 deg C	Time (sec)
29.288162	269.332807	252.000000
29.094993	268.882079	254.000000
29.577915	269.268417	256.000000
29.738889	268.624520	258.000000
29.094993	268.914274	260.000000
28.998408	269.204027	262.000000
29.352551	268.334767	264.000000
29.191577	268.399156	266.000000
29.127188	268.431351	268.000000
28.966213	268.560131	270.000000
29.416941	268.495741	272.000000
29.642305	268.045013	274.000000
28.837434	267.980624	276.000000
29.449136	268.141598	278.000000
29.384746	267.626481	280.000000
29.320357	267.529896	282.000000
29.899864	267.175753	284.000000
28.966213	267.240143	286.000000
29.610110	267.207948	288.000000
29.867669	267.272337	290.000000
29.577915	266.467467	292.000000
29.899864	266.274298	294.000000
29.223772	266.242103	296.000000
29.513526	265.984544	298.000000
29.352551	265.726986	300.000000
29.094993	265.244063	302.000000
29.674500	265.179674	304.000000
28.901824	265.211868	306.000000
29.320357	264.793336	308.000000
28.934019	264.278218	310.000000
29.674500	263.891880	312.000000
29.481331	263.634322	314.000000
29.062798	263.698711	316.000000
29.384746	263.247984	318.000000
29.384746	263.280179	320.000000
28.966213	262.604087	322.000000
29.159382	262.765061	324.000000
28.934019	262.249944	326.000000
29.610110	262.153360	328.000000
28.869629	261.380684	330.000000
29.030603	261.123125	332.000000
29.706695	260.962151	334.000000
29.416941	260.962151	336.000000
29.191577	260.447034	338.000000
28.547681	260.253865	340.000000
29.094993	259.706553	342.000000
29.384746	259.770942	344.000000
29.964253	258.772903	346.000000
28.934019	258.805097	348.000000
29.288162	258.901682	350.000000
29.191577	258.547539	352.000000
28.998408	257.871447	354.000000
28.773045	257.678278	356.000000
28.773045	257.291940	358.000000
29.030603	256.648044	360.000000
29.352551	256.293901	362.000000
28.708655	256.229511	364.000000
29.094993	255.746589	366.000000
28.837434	255.231471	368.000000
28.869629	254.877328	370.000000
28.934019	255.038302	372.000000
28.869629	254.716354	374.000000
29.094993	253.750509	376.000000
29.062798	253.492951	378.000000
28.837434	253.460756	380.000000
28.805239	252.945639	382.000000
28.773045	252.269547	384.000000
29.352551	251.851014	386.000000
28.483291	251.690040	388.000000
28.225732	251.561261	390.000000
29.030603	250.885170	392.000000
28.547681	250.370052	394.000000
28.934019	251.013949	396.000000
28.547681	249.307623	398.000000
28.740850	249.468597	400.000000
28.515486	248.921285	402.000000
29.159382	248.180804	404.000000
28.612070	247.697881	406.000000
29.223772	247.536907	408.000000
28.773045	246.538868	410.000000
28.708655	246.474478	412.000000
29.191577	245.573023	414.000000
28.837434	245.540828	416.000000
28.708655	244.253035	418.000000
28.676460	243.448164	420.000000
28.515486	243.029631	422.000000
28.837434	242.417930	424.000000
28.901824	241.838423	426.000000
28.901824	241.194526	428.000000
29.288162	240.325266	430.000000
29.127188	239.649174	432.000000
29.191577	238.876498	434.000000
29.191577	237.942848	436.000000
28.612070	237.105783	438.000000
28.869629	235.946769	440.000000
28.869629	234.755560	442.000000
28.998408	233.757521	444.000000
29.384746	232.823870	446.000000
29.094993	231.664857	448.000000
29.416941	230.731207	450.000000
28.740850	229.282439	452.000000
29.288162	227.930256	454.000000
28.901824	227.447334	456.000000
29.738889	225.869787	458.000000
28.934019	224.903943	460.000000
29.288162	223.455175	462.000000
29.094993	223.004448	464.000000
29.159382	222.457136	466.000000
29.803279	221.394706	468.000000
29.223772	219.978134	470.000000
29.288162	219.398627	472.000000
29.513526	218.110834	474.000000
29.416941	217.177184	476.000000
29.867669	216.082559	478.000000
29.384746	215.342078	480.000000
29.191577	214.118675	482.000000
29.416941	213.732337	484.000000
29.320357	212.508933	486.000000
29.674500	211.317725	488.000000
29.449136	210.931387	490.000000
29.384746	209.772373	492.000000
28.934019	209.096282	494.000000
29.094993	208.194826	496.000000
29.738889	207.486540	498.000000
29.159382	206.134357	500.000000
29.352551	205.458266	502.000000
28.934019	204.910954	504.000000
29.223772	203.816330	506.000000
29.352551	203.140238	508.000000
29.223772	202.528536	510.000000
29.449136	201.562692	512.000000
29.320357	200.661236	514.000000
29.288162	200.017340	516.000000
29.384746	198.858326	518.000000
29.899864	198.407598	520.000000
28.901824	197.634922	522.000000
29.674500	197.248584	524.000000
29.159382	196.314934	526.000000
29.545720	195.574453	528.000000
29.352551	194.415440	530.000000
29.706695	193.996907	532.000000
28.934019	193.481789	534.000000
29.481331	192.226191	536.000000
29.191577	191.550100	538.000000
29.513526	190.906203	540.000000
29.255967	190.358891	542.000000
29.449136	189.714994	544.000000
29.577915	189.167682	546.000000
28.708655	188.652565	548.000000
29.577915	187.879889	550.000000
29.481331	187.332577	552.000000
28.934019	186.688681	554.000000
28.837434	185.787225	556.000000
29.352551	184.885770	558.000000
29.159382	184.756991	560.000000
28.998408	183.758951	562.000000
29.191577	182.632132	564.000000
29.320357	182.084820	566.000000
29.513526	181.408729	568.000000
29.642305	180.958001	570.000000
29.288162	180.249715	572.000000
29.255967	179.766792	574.000000
28.740850	179.412649	576.000000
29.159382	178.639973	578.000000
29.288162	178.028272	580.000000
29.674500	177.674128	582.000000
29.416941	177.094622	584.000000
29.288162	176.096582	586.000000
29.223772	175.806828	588.000000
29.223772	175.066347	590.000000
29.481331	174.358061	592.000000
29.094993	173.778554	594.000000
28.966213	173.327827	596.000000
28.773045	172.522956	598.000000
29.674500	171.975644	600.000000
29.481331	171.589306	602.000000
29.255967	171.009799	604.000000
28.805239	170.269318	606.000000
28.966213	169.882980	608.000000
29.191577	169.142499	610.000000
28.579876	168.337628	612.000000
28.773045	167.693731	614.000000
28.354512	168.015680	616.000000
28.998408	166.792276	618.000000
28.515486	166.566912	620.000000
28.901824	165.923016	622.000000
29.127188	165.665457	624.000000
28.612070	165.118145	626.000000
28.837434	164.570833	628.000000
28.934019	163.540599	630.000000
28.386707	162.961092	632.000000
28.773045	162.961092	634.000000
28.676460	162.381585	636.000000
28.740850	161.930857	638.000000
29.030603	161.641104	640.000000
28.901824	160.514285	642.000000
28.579876	160.063557	644.000000
29.062798	159.773804	646.000000
29.094993	159.290881	648.000000
28.354512	158.486010	650.000000
29.094993	158.357231	652.000000
29.416941	157.713335	654.000000
28.934019	157.584555	656.000000
28.869629	156.715295	658.000000
28.773045	156.393347	660.000000
28.612070	156.393347	662.000000
29.030603	155.395307	664.000000
29.255967	155.008969	666.000000
28.579876	154.590436	668.000000
28.901824	154.107514	670.000000
29.738889	153.624591	672.000000
29.449136	152.980695	674.000000
29.159382	152.529967	676.000000
28.869629	152.336798	678.000000
28.837434	151.564122	680.000000
29.062798	151.467538	682.000000
28.483291	150.791446	684.000000
29.127188	150.308524	686.000000
28.998408	150.083160	688.000000
29.610110	149.761212	690.000000
28.805239	149.278289	692.000000
29.416941	149.085120	694.000000
29.416941	148.441224	696.000000
28.998408	148.022691	698.000000
28.805239	147.282210	700.000000
29.288162	146.992456	702.000000
28.579876	146.477339	704.000000
29.384746	146.348560	706.000000
29.191577	145.769053	708.000000
29.062798	145.447105	710.000000
28.805239	144.771013	712.000000
29.416941	143.901753	714.000000
28.483291	143.676389	716.000000
28.869629	143.354441	718.000000
28.837434	143.161272	720.000000
29.320357	142.581765	722.000000
28.998408	142.163232	724.000000
28.966213	142.034453	726.000000
29.030603	141.519336	728.000000
29.642305	141.422751	730.000000
28.612070	140.746660	732.000000
28.773045	140.360322	734.000000
29.159382	139.426672	736.000000
28.773045	139.426672	738.000000
28.934019	138.879360	740.000000
29.449136	138.332047	742.000000
29.062798	138.364242	744.000000
28.837434	138.042294	746.000000
29.352551	137.173034	748.000000
29.127188	136.593527	750.000000
29.352551	136.754501	752.000000
29.062798	136.593527	754.000000
29.481331	135.756461	756.000000
28.966213	136.110604	758.000000
29.384746	135.080370	760.000000
29.223772	134.758421	762.000000
29.449136	134.307694	764.000000
29.288162	134.050135	766.000000
29.449136	133.470628	768.000000
