*
Temp0 deg C	Temp1 deg C	Time (sec)
28.837434	208.967502	258.000000
28.966213	208.291411	260.000000
29.191577	207.389956	262.000000
29.159382	206.617280	264.000000
28.869629	205.973383	266.000000
29.062798	205.651435	268.000000
29.127188	205.265097	270.000000
29.223772	204.363642	272.000000
28.740850	203.526576	274.000000
29.416941	203.462186	276.000000
29.030603	202.399757	278.000000
28.837434	201.788055	280.000000
28.837434	200.918795	282.000000
29.127188	201.047574	284.000000
29.288162	200.403678	286.000000
29.416941	198.922716	288.000000
29.642305	198.504183	290.000000
29.223772	198.439793	292.000000
29.094993	197.602728	294.000000
28.869629	196.894441	296.000000
29.159382	195.960791	298.000000
28.869629	195.703233	300.000000
29.288162	194.930557	302.000000
29.288162	194.351050	304.000000
29.352551	194.222271	306.000000
29.384746	193.320815	308.000000
28.837434	193.159841	310.000000
29.030603	192.097412	312.000000
29.094993	191.614489	314.000000
29.094993	191.517905	316.000000
29.288162	190.584255	318.000000
28.837434	189.940358	320.000000
28.805239	189.360851	322.000000
28.805239	188.555981	324.000000
29.288162	188.266227	326.000000
28.901824	187.557941	328.000000
29.030603	187.332577	330.000000
28.869629	186.688681	332.000000
29.127188	186.431122	334.000000
28.934019	186.173563	336.000000
28.515486	185.561862	338.000000
28.644265	184.628212	340.000000
28.805239	184.241874	342.000000
28.708655	183.855536	344.000000
28.579876	182.954080	346.000000
28.740850	182.954080	348.000000
29.223772	182.374573	350.000000
28.708655	181.279949	352.000000
28.966213	181.634092	354.000000
29.191577	181.569703	356.000000
28.676460	181.956041	358.000000
29.320357	182.342379	360.000000
28.740850	182.696522	362.000000
28.257927	182.921886	364.000000
28.869629	183.340418	366.000000
28.708655	183.469198	368.000000
28.998408	183.726756	370.000000
28.901824	183.984315	372.000000
29.223772	184.402848	374.000000
28.998408	184.467237	376.000000
28.869629	185.111134	378.000000
28.773045	185.143329	380.000000
28.740850	185.594056	382.000000
29.288162	185.368693	384.000000
29.094993	185.465277	386.000000
28.805239	185.561862	388.000000
29.255967	185.594056	390.000000
28.934019	185.658446	392.000000
29.223772	185.851615	394.000000
28.740850	185.722836	396.000000
28.708655	185.368693	398.000000
29.030603	185.497472	400.000000
28.708655	185.207718	402.000000
28.934019	185.497472	404.000000
28.773045	185.497472	406.000000
28.418901	185.078939	408.000000
29.127188	185.078939	410.000000
28.644265	185.336498	412.000000
28.612070	185.143329	414.000000
28.805239	184.917965	416.000000
29.127188	185.046744	418.000000
28.547681	184.853575	420.000000
28.644265	185.014549	422.000000
28.225732	184.724796	424.000000
28.515486	184.692601	426.000000
28.579876	184.756991	428.000000
28.901824	184.853575	430.000000
28.322317	184.756991	432.000000
28.386707	184.628212	434.000000
28.805239	184.499432	436.000000
28.322317	184.531627	438.000000
28.579876	183.952120	440.000000
28.451096	184.660406	442.000000
28.451096	184.016510	444.000000
28.547681	183.597977	446.000000
28.676460	184.531627	448.000000
28.354512	183.630172	450.000000
28.579876	183.276029	452.000000
28.451096	183.630172	454.000000
28.773045	183.276029	456.000000
28.869629	183.179444	458.000000
28.644265	183.050665	460.000000
28.418901	183.179444	462.000000
28.451096	182.857496	464.000000
28.676460	183.147249	466.000000
28.612070	182.760911	468.000000
28.708655	182.535548	470.000000
28.708655	182.181405	472.000000
28.612070	182.342379	474.000000
28.934019	181.634092	476.000000
29.062798	181.537508	478.000000
29.320357	182.277989	480.000000
28.998408	181.473118	482.000000
29.062798	181.086780	484.000000
28.708655	181.183365	486.000000
28.740850	180.893611	488.000000
28.966213	181.247754	490.000000
29.191577	180.636053	492.000000
28.966213	180.217520	494.000000
29.674500	180.507273	496.000000
28.869629	180.378494	498.000000
29.062798	180.410689	500.000000
29.062798	180.056546	502.000000
28.773045	179.670208	504.000000
28.708655	179.831182	506.000000
28.998408	179.509234	508.000000
28.515486	180.346299	510.000000
28.934019	179.380454	512.000000
28.934019	179.702403	514.000000
28.805239	178.994116	516.000000
29.159382	179.283870	518.000000
28.998408	178.865337	520.000000
28.579876	178.382415	522.000000
28.837434	178.253635	524.000000
28.644265	177.899492	526.000000
28.869629	178.253635	528.000000
28.805239	178.157051	530.000000
28.483291	177.770713	532.000000
28.901824	177.802908	534.000000
28.418901	177.867297	536.000000
28.676460	177.706323	538.000000
28.966213	177.030232	540.000000
29.127188	177.384375	542.000000
28.418901	176.998037	544.000000
28.740850	176.901453	546.000000
28.644265	176.869258	548.000000
28.129148	176.804868	550.000000
28.805239	176.321946	552.000000
28.322317	176.096582	554.000000
27.871589	175.806828	556.000000
27.775005	175.710244	558.000000
28.579876	175.871218	560.000000
28.193538	175.420490	562.000000
28.418901	175.195127	564.000000
28.837434	174.905373	566.000000
28.386707	174.969763	568.000000
28.129148	174.744399	570.000000
28.322317	174.422451	572.000000
28.515486	175.001958	574.000000
29.094993	173.971723	576.000000
28.483291	174.036113	578.000000
28.740850	173.907333	580.000000
28.612070	174.068308	582.000000
28.998408	173.617580	584.000000
29.062798	173.617580	586.000000
28.708655	173.392216	588.000000
28.837434	173.649775	590.000000
28.547681	172.909294	592.000000
28.740850	172.780514	594.000000
28.547681	172.136618	596.000000
29.191577	172.201008	598.000000
28.837434	171.911254	600.000000
29.191577	171.589306	602.000000
28.193538	171.846864	604.000000
28.225732	171.363942	606.000000
28.966213	171.557111	608.000000
29.159382	171.396137	610.000000
29.030603	171.363942	612.000000
29.159382	170.784435	614.000000
28.773045	170.591266	616.000000
28.676460	170.687851	618.000000
29.545720	170.108344	620.000000
29.030603	170.398097	622.000000
29.449136	170.043954	624.000000
29.062798	169.689811	626.000000
28.257927	169.915175	628.000000
29.127188	169.657616	630.000000
28.547681	169.464447	632.000000
29.352551	169.303473	634.000000
28.290122	168.852745	636.000000
28.805239	168.788356	638.000000
28.547681	167.983485	640.000000
29.771084	168.595187	642.000000
28.773045	168.208849	644.000000
29.062798	167.693731	646.000000
28.386707	167.597147	648.000000
29.223772	167.210809	650.000000
28.418901	166.985445	652.000000
28.515486	166.921056	654.000000
28.773045	166.695692	656.000000
28.966213	166.824471	658.000000
28.805239	166.599107	660.000000
28.354512	166.341549	662.000000
28.418901	166.083990	664.000000
28.773045	166.116185	666.000000
28.966213	165.826431	668.000000
28.740850	165.407899	670.000000
28.193538	165.279119	672.000000
28.676460	165.343509	674.000000
28.451096	165.246924	676.000000
28.515486	164.731807	678.000000
28.644265	164.538638	680.000000
28.193538	164.474249	682.000000
28.386707	163.765962	684.000000
28.644265	163.765962	686.000000
28.322317	163.733768	688.000000
28.418901	163.637183	690.000000
29.030603	163.218650	692.000000
29.255967	163.122066	694.000000
28.805239	162.767923	696.000000
29.191577	163.057676	698.000000
28.837434	162.317195	700.000000
29.159382	162.059636	702.000000
28.579876	162.349390	704.000000
29.030603	162.188416	706.000000
28.612070	161.544519	708.000000
28.708655	161.737688	710.000000
28.740850	161.190376	712.000000
29.094993	161.158181	714.000000
28.483291	160.997207	716.000000
28.805239	160.707454	718.000000
28.740850	160.643064	720.000000
29.416941	160.160142	722.000000
28.934019	160.224531	724.000000
29.030603	159.580635	726.000000
29.094993	159.999167	728.000000
29.320357	159.548440	730.000000
28.740850	159.226491	732.000000
28.740850	159.258686	734.000000
28.644265	158.582595	736.000000
28.805239	159.065517	738.000000
28.708655	158.131867	740.000000
28.901824	158.646985	742.000000
29.062798	157.681140	744.000000
29.223772	158.228452	746.000000
28.515486	157.552360	748.000000
28.676460	157.616750	750.000000
29.255967	157.616750	752.000000
28.966213	156.940659	754.000000
28.740850	156.683100	756.000000
29.513526	156.393347	758.000000
28.998408	156.586515	760.000000
29.223772	156.200178	762.000000
28.837434	155.974814	764.000000
28.740850	155.588476	766.000000
29.030603	155.202138	768.000000
28.483291	155.556281	770.000000
29.062798	155.234333	772.000000
28.869629	155.105553	774.000000
28.451096	154.976774	776.000000
28.547681	154.815800	778.000000
29.030603	154.493852	780.000000
28.869629	153.978734	782.000000
28.998408	153.849955	784.000000
28.901824	153.817760	786.000000
28.676460	153.173864	788.000000
28.579876	153.399227	790.000000
28.451096	153.077279	792.000000
28.547681	152.594357	794.000000
28.805239	152.529967	796.000000
28.773045	152.594357	798.000000
28.837434	152.208019	800.000000
29.255967	151.757291	802.000000
28.708655	151.338758	804.000000
28.869629	151.499733	806.000000
28.547681	151.242174	808.000000
29.127188	151.016810	810.000000
28.901824	151.209979	812.000000
28.547681	150.759251	814.000000
28.708655	150.501693	816.000000
28.579876	150.340719	818.000000
28.805239	150.501693	820.000000
28.998408	149.664627	822.000000
28.418901	149.793407	824.000000
28.773045	148.891951	826.000000
29.030603	149.535848	828.000000
29.062798	148.891951	830.000000
28.515486	148.891951	832.000000
28.805239	148.795367	834.000000
28.483291	148.795367	836.000000
28.547681	148.344639	838.000000
28.676460	147.732938	840.000000
28.805239	147.378794	842.000000
28.773045	147.475379	844.000000
28.805239	146.895872	846.000000
28.966213	146.863677	848.000000
29.288162	146.799287	850.000000
28.483291	146.380755	852.000000
28.837434	146.348560	854.000000
29.030603	145.769053	856.000000
28.998408	146.251975	858.000000
28.934019	145.833443	860.000000
28.676460	145.318325	862.000000
28.579876	145.704663	864.000000
28.708655	144.867598	866.000000
28.805239	144.867598	868.000000
29.094993	144.931987	870.000000
28.644265	144.771013	872.000000
29.094993	144.674429	874.000000
28.708655	143.933948	876.000000
28.612070	143.772974	878.000000
28.483291	143.354441	880.000000
28.644265	143.547610	882.000000
28.644265	143.193467	884.000000
28.773045	142.742739	886.000000
28.966213	142.678349	888.000000
28.869629	142.839324	890.000000
28.901824	142.710544	892.000000
28.418901	142.452986	894.000000
28.966213	141.809089	896.000000
28.708655	141.583725	898.000000
28.773045	141.712505	900.000000
28.547681	141.390556	902.000000
28.515486	141.229582	904.000000
28.998408	140.746660	906.000000
28.805239	141.100803	908.000000
29.094993	140.682270	910.000000
28.805239	140.360322	912.000000
28.934019	140.392517	914.000000
29.094993	140.134958	916.000000
29.191577	140.360322	918.000000
28.418901	139.652035	920.000000
28.547681	139.555451	922.000000
28.483291	139.040334	924.000000
29.320357	138.782775	926.000000
28.708655	138.653996	928.000000
28.676460	138.621801	930.000000
28.901824	137.977904	932.000000
28.515486	138.396437	934.000000
28.161343	138.171073	936.000000
28.901824	137.913515	938.000000
28.805239	137.559372	940.000000
28.386707	137.301813	942.000000
28.708655	137.076449	944.000000
28.612070	137.140839	946.000000
28.451096	136.690111	948.000000
28.483291	136.368163	950.000000
28.322317	136.496942	952.000000
28.257927	135.949630	954.000000
28.708655	135.949630	956.000000
28.676460	135.595487	958.000000
28.612070	135.531097	960.000000
28.998408	135.692071	962.000000
28.225732	135.337928	964.000000
29.577915	134.983785	966.000000
29.030603	134.855006	968.000000
28.740850	134.339889	970.000000
28.708655	134.372084	972.000000
29.288162	135.112565	974.000000
28.869629	134.307694	976.000000
29.094993	134.114525	978.000000
29.030603	134.017940	980.000000
28.934019	134.372084	982.000000
