*
Temp0 deg C	Temp1 deg C	Time (sec)
1580.982333	216.629872	198.000000
1581.561840	215.631832	200.000000
1581.658425	214.665987	202.000000
1581.787204	214.247454	204.000000
1582.044763	213.410389	206.000000
1581.336476	212.830882	208.000000
1581.143307	211.865037	210.000000
1581.175502	211.156751	212.000000
1581.239892	210.029932	214.000000
1581.078918	209.933347	216.000000
1581.690620	208.838723	218.000000
1581.755009	208.291411	220.000000
1582.237932	207.550930	222.000000
1581.561840	206.552890	224.000000
1580.692580	206.585085	226.000000
1581.368671	205.200707	228.000000
1581.915983	204.782174	230.000000
1581.787204	204.106083	232.000000
1581.014528	202.979264	234.000000
1581.948178	203.108043	236.000000
1580.982333	201.627081	238.000000
1581.400866	201.111964	240.000000
1581.368671	200.629042	242.000000
1581.594035	199.631002	244.000000
1581.143307	199.180274	246.000000
1581.915983	198.665157	248.000000
1581.400866	198.021260	250.000000
1581.722814	197.152000	252.000000
1581.433061	196.572493	254.000000
1581.883789	195.832012	256.000000
1582.173542	195.381284	258.000000
1581.368671	194.479829	260.000000
1581.014528	193.996907	262.000000
1581.304282	192.966672	264.000000
1581.658425	192.290581	266.000000
1581.626230	191.807658	268.000000
1582.366711	191.356931	270.000000
1581.368671	190.519865	272.000000
1581.594035	190.391086	274.000000
1581.915983	189.135488	276.000000
1581.980373	189.135488	278.000000
1581.046723	188.362812	280.000000
1582.302321	187.654525	282.000000
1581.594035	187.107213	284.000000
1581.433061	186.720875	286.000000
1580.660385	185.722836	288.000000
1580.628190	185.497472	290.000000
1582.495490	185.175524	292.000000
1581.755009	184.177484	294.000000
1580.692580	183.694561	296.000000
1580.821359	182.760911	298.000000
1581.819399	182.728717	300.000000
1580.982333	181.827261	302.000000
1581.465256	181.215560	304.000000
1581.272087	180.507273	306.000000
1581.497451	180.410689	308.000000
1581.143307	179.638013	310.000000
1580.885749	178.929727	312.000000
1581.239892	178.607778	314.000000
1581.400866	178.318025	316.000000
1580.435021	177.545349	318.000000
1581.433061	176.547309	320.000000
1581.755009	176.547309	322.000000
1581.497451	176.032192	324.000000
1581.078918	175.323906	326.000000
1581.883789	174.840984	328.000000
1582.270126	174.003918	330.000000
1581.497451	173.778554	332.000000
1581.143307	173.231242	334.000000
1581.175502	172.587345	336.000000
1582.205737	172.394177	338.000000
1581.207697	171.718085	340.000000
1582.914023	171.428332	342.000000
1581.433061	170.591266	344.000000
1581.948178	170.430292	346.000000
1581.658425	169.625421	348.000000
1581.819399	169.206888	350.000000
1581.143307	168.498602	352.000000
1582.334516	168.337628	354.000000
1581.690620	167.597147	356.000000
1581.819399	167.307394	358.000000
1581.594035	166.244964	360.000000
1581.594035	165.987406	362.000000
1582.237932	165.955211	364.000000
1581.143307	165.440093	366.000000
1581.755009	165.311314	368.000000
1581.207697	164.474249	370.000000
1582.044763	163.604988	372.000000
1581.755009	163.604988	374.000000
1581.690620	163.411819	376.000000
1581.690620	162.027442	378.000000
1581.239892	162.059636	380.000000
1582.109152	161.254766	382.000000
1582.044763	161.286961	384.000000
1581.594035	160.900623	386.000000
1581.239892	160.095752	388.000000
1582.205737	159.773804	390.000000
1580.885749	159.258686	392.000000
1581.819399	159.226491	394.000000
1581.207697	158.582595	396.000000
1582.173542	158.228452	398.000000
1581.561840	157.616750	400.000000
1581.239892	157.230412	402.000000
1580.950139	156.522126	404.000000
1581.561840	156.296762	406.000000
1582.237932	156.167983	408.000000
1581.465256	156.103593	410.000000
1581.948178	155.266528	412.000000
1582.109152	154.783605	414.000000
1581.658425	154.236293	416.000000
1581.014528	153.721176	418.000000
1582.044763	153.399227	420.000000
1581.561840	153.528007	422.000000
1580.692580	152.626552	424.000000
1582.012568	152.433383	426.000000
1582.334516	151.918265	428.000000
1582.334516	151.049005	430.000000
1581.722814	151.499733	432.000000
1580.563801	150.662667	434.000000
1582.173542	150.211939	436.000000
1582.302321	149.986576	438.000000
1581.529645	149.568043	440.000000
1581.046723	149.149510	442.000000
1581.143307	149.149510	444.000000
1582.076958	148.344639	446.000000
1581.368671	148.280250	448.000000
1581.400866	147.829522	450.000000
1581.980373	147.346600	452.000000
1580.885749	147.732938	454.000000
1581.400866	147.346600	456.000000
1581.175502	147.024651	458.000000
1582.398906	146.960262	460.000000
1582.656464	147.282210	462.000000
1581.980373	146.992456	464.000000
1582.109152	147.410989	466.000000
1582.012568	146.960262	468.000000
1582.205737	147.250015	470.000000
1582.398906	147.539769	472.000000
1581.304282	147.571963	474.000000
1581.755009	147.797327	476.000000
1582.012568	147.475379	478.000000
1581.014528	147.829522	480.000000
1581.239892	147.571963	482.000000
1580.789164	147.765132	484.000000
1580.917944	147.700743	486.000000
1582.109152	147.475379	488.000000
1581.787204	147.604158	490.000000
1581.755009	147.346600	492.000000
1581.561840	147.539769	494.000000
1581.336476	147.604158	496.000000
1581.014528	147.797327	498.000000
1581.175502	146.928067	500.000000
1581.948178	147.346600	502.000000
1582.366711	146.992456	504.000000
1580.724775	147.314405	506.000000
1580.724775	147.185625	508.000000
1582.012568	147.153431	510.000000
1581.594035	146.702703	512.000000
1581.883789	146.734898	514.000000
1581.465256	147.217820	516.000000
1581.594035	146.606119	518.000000
1581.529645	146.284170	520.000000
1581.433061	146.573924	522.000000
1581.755009	146.412950	524.000000
1581.078918	146.251975	526.000000
1581.400866	146.219781	528.000000
1581.980373	146.026612	530.000000
1581.175502	146.091001	532.000000
1581.400866	145.608079	534.000000
1581.239892	145.865637	536.000000
1581.980373	145.962222	538.000000
1580.821359	145.769053	540.000000
1581.915983	145.769053	542.000000
1581.561840	145.189546	544.000000
1582.463295	145.060767	546.000000
1581.626230	145.253936	548.000000
1581.368671	145.318325	550.000000
1581.497451	144.899793	552.000000
1581.626230	144.738818	554.000000
1580.950139	144.835403	556.000000
1581.400866	144.610039	558.000000
1581.465256	144.545649	560.000000
1582.688659	144.191506	562.000000
1581.658425	144.127117	564.000000
1581.690620	143.837363	566.000000
1582.463295	143.708584	568.000000
1580.789164	143.644194	570.000000
1581.336476	143.579805	572.000000
1582.688659	143.386636	574.000000
1580.499411	143.257856	576.000000
1580.756970	144.191506	578.000000
1581.433061	143.354441	580.000000
1582.237932	143.161272	582.000000
1580.853554	142.903713	584.000000
1580.917944	142.839324	586.000000
1581.851594	142.678349	588.000000
1582.753049	142.356401	590.000000
1581.851594	142.613960	592.000000
1581.980373	142.324206	594.000000
1582.012568	142.388596	596.000000
1582.398906	142.002258	598.000000
1582.559880	141.487141	600.000000
1581.143307	141.937868	602.000000
1582.463295	141.680310	604.000000
1581.207697	141.390556	606.000000
1582.173542	141.487141	608.000000
1580.821359	141.326167	610.000000
1580.950139	140.972023	612.000000
1580.982333	140.778854	614.000000
1582.334516	141.100803	616.000000
1581.755009	140.553491	618.000000
1582.624270	140.553491	620.000000
1581.529645	139.813010	622.000000
1581.722814	140.231542	624.000000
1582.173542	140.006179	626.000000
1582.109152	139.941789	628.000000
1581.626230	140.263737	630.000000
1580.821359	139.716425	632.000000
1581.529645	139.973984	634.000000
1580.821359	139.394477	636.000000
1581.529645	139.394477	638.000000
1580.982333	139.040334	640.000000
1581.111113	138.975944	642.000000
1582.044763	138.879360	644.000000
1581.819399	138.460827	646.000000
1581.594035	138.653996	648.000000
1581.948178	138.460827	650.000000
1581.304282	138.203268	652.000000
1582.463295	137.977904	654.000000
1581.819399	137.849125	656.000000
1581.529645	137.816930	658.000000
1581.819399	137.559372	660.000000
1581.851594	137.205228	662.000000
1582.463295	137.237423	664.000000
1581.497451	137.076449	666.000000
1582.076958	137.044254	668.000000
1581.336476	136.915475	670.000000
1582.334516	136.335968	672.000000
1581.046723	136.368163	674.000000
1580.628190	136.593527	676.000000
1580.595995	135.949630	678.000000
1581.400866	136.239384	680.000000
1581.046723	135.981825	682.000000
1582.463295	136.561332	684.000000
1582.398906	135.659877	686.000000
1582.173542	135.434513	688.000000
1581.915983	135.563292	690.000000
1582.237932	135.370123	692.000000
1582.624270	135.176954	694.000000
1581.561840	135.337928	696.000000
1580.756970	134.887201	698.000000
1580.885749	134.951590	700.000000
1581.239892	134.694032	702.000000
1580.885749	134.983785	704.000000
1581.722814	134.565252	706.000000
1581.433061	134.533058	708.000000
1580.885749	134.404278	710.000000
1581.561840	134.436473	712.000000
1581.433061	134.275499	714.000000
1581.883789	134.050135	716.000000
1581.980373	134.307694	718.000000
1581.755009	134.436473	720.000000
1582.785244	134.436473	722.000000
1581.497451	134.339889	724.000000
1581.755009	134.500863	726.000000
1582.302321	134.178915	728.000000
1581.078918	134.468668	730.000000
1581.111113	134.307694	732.000000
1582.624270	134.565252	734.000000
1581.948178	134.758421	736.000000
1581.497451	134.275499	738.000000
1582.141347	134.790616	740.000000
1581.755009	134.211109	742.000000
1581.239892	134.436473	744.000000
1581.529645	134.951590	746.000000
1580.660385	134.565252	748.000000
1581.046723	134.822811	750.000000
1581.143307	135.080370	752.000000
1581.529645	134.758421	754.000000
1582.817439	134.307694	756.000000
1581.851594	134.468668	758.000000
1581.272087	135.176954	760.000000
1580.595995	134.983785	762.000000
1581.755009	134.758421	764.000000
1582.109152	134.597447	766.000000
1582.141347	135.144759	768.000000
1580.628190	135.209149	770.000000
1580.209657	135.048175	772.000000
1582.849633	135.048175	774.000000
1581.400866	135.402318	776.000000
1582.398906	135.402318	778.000000
1581.755009	135.241344	780.000000
1581.690620	135.112565	782.000000
1581.336476	135.466708	784.000000
1581.626230	135.241344	786.000000
1581.883789	135.788656	788.000000
1582.398906	135.402318	790.000000
1582.237932	135.563292	792.000000
1580.917944	135.498903	794.000000
1581.690620	135.595487	796.000000
1582.141347	135.659877	798.000000
1580.853554	135.788656	800.000000
1581.465256	135.853046	802.000000
1581.497451	135.692071	804.000000
1580.660385	135.724266	806.000000
1581.626230	135.885240	808.000000
1581.336476	135.370123	810.000000
1582.141347	135.498903	812.000000
1581.594035	135.788656	814.000000
1582.237932	136.142799	816.000000
1581.658425	135.659877	818.000000
1581.046723	135.949630	820.000000
1581.755009	136.014020	822.000000
1582.270126	135.981825	824.000000
1580.982333	135.788656	826.000000
1582.431101	135.820851	828.000000
1580.789164	135.853046	830.000000
1580.885749	136.110604	832.000000
1581.368671	135.853046	834.000000
1580.950139	135.885240	836.000000
1580.982333	135.788656	838.000000
1580.402826	136.271578	840.000000
1581.755009	136.046215	842.000000
1582.173542	136.014020	844.000000
1582.109152	136.271578	846.000000
1581.883789	135.981825	848.000000
1581.239892	136.078409	850.000000
1581.658425	136.174994	852.000000
1580.917944	136.432553	854.000000
1582.688659	136.078409	856.000000
1581.690620	136.303773	858.000000
1580.982333	136.207189	860.000000
1581.433061	135.724266	862.000000
1582.205737	135.820851	864.000000
1581.529645	136.496942	866.000000
1581.626230	135.885240	868.000000
1582.012568	135.788656	870.000000
1581.980373	136.046215	872.000000
1582.592075	136.174994	874.000000
1581.465256	136.014020	876.000000
1581.851594	136.207189	878.000000
1581.561840	135.724266	880.000000
1581.755009	136.110604	882.000000
1580.982333	136.142799	884.000000
1580.885749	136.335968	886.000000
1582.012568	136.368163	888.000000
1581.207697	136.335968	890.000000
1582.141347	136.142799	892.000000
1581.014528	136.335968	894.000000
1580.660385	136.271578	896.000000
1581.465256	136.142799	898.000000
1581.078918	136.593527	900.000000
1581.111113	136.207189	902.000000
1580.789164	136.239384	904.000000
1581.561840	136.174994	906.000000
1580.853554	136.174994	908.000000
1581.175502	135.756461	910.000000
1582.141347	136.078409	912.000000
1581.465256	136.271578	914.000000
1581.111113	135.820851	916.000000
1581.433061	136.271578	918.000000
1581.915983	136.174994	920.000000
1581.368671	135.853046	922.000000
1582.012568	136.303773	924.000000
1581.658425	136.239384	926.000000
1581.690620	136.529137	928.000000
1582.270126	135.981825	930.000000
1581.111113	136.432553	932.000000
1582.302321	136.078409	934.000000
1581.594035	136.207189	936.000000
1581.561840	135.788656	938.000000
1581.529645	135.853046	940.000000
1581.851594	136.303773	942.000000
1581.883789	136.078409	944.000000
1581.722814	136.432553	946.000000
1581.143307	136.046215	948.000000
1581.046723	136.271578	950.000000
1581.626230	136.754501	952.000000
1580.982333	136.014020	954.000000
1581.851594	136.174994	956.000000
1581.336476	135.949630	958.000000
1581.175502	135.853046	960.000000
1581.594035	136.271578	962.000000
1581.272087	136.046215	964.000000
1580.982333	136.046215	966.000000
1581.690620	135.853046	968.000000
1581.497451	136.368163	970.000000
1582.270126	136.174994	972.000000
1581.980373	136.142799	974.000000
1582.431101	136.046215	976.000000
1581.690620	136.142799	978.000000
1582.012568	136.496942	980.000000
1580.885749	135.949630	982.000000
1581.690620	135.820851	984.000000
1580.241852	135.659877	986.000000
1581.336476	136.239384	988.000000
1581.336476	135.820851	990.000000
1581.239892	135.917435	992.000000
1581.948178	136.142799	994.000000
1581.980373	136.014020	996.000000
1581.883789	136.207189	998.000000
1581.561840	136.207189	1000.000000
1580.467216	135.820851	1002.000000
1582.237932	135.853046	1004.000000
1581.433061	135.692071	1006.000000
1580.756970	136.207189	1008.000000
1582.141347	136.046215	1010.000000
1581.626230	136.400358	1012.000000
1580.853554	135.885240	1014.000000
1581.175502	136.142799	1016.000000
1581.626230	136.174994	1018.000000
1581.336476	136.303773	1020.000000
1582.592075	136.078409	1022.000000
1582.334516	136.142799	1024.000000
1582.237932	135.756461	1026.000000
1581.626230	136.174994	1028.000000
1581.851594	136.046215	1030.000000
1581.143307	135.756461	1032.000000
1581.143307	135.788656	1034.000000
1581.465256	135.563292	1036.000000
1581.594035	136.078409	1038.000000
1581.368671	136.078409	1040.000000
1581.400866	136.368163	1042.000000
1581.787204	136.561332	1044.000000
1581.304282	135.949630	1046.000000
1582.495490	135.531097	1048.000000
1581.561840	136.174994	1050.000000
1580.853554	135.788656	1052.000000
1581.755009	135.788656	1054.000000
1581.272087	136.368163	1056.000000
1581.819399	136.335968	1058.000000
1581.497451	136.142799	1060.000000
1581.272087	135.563292	1062.000000
1580.789164	133.953551	1064.000000
1580.950139	129.317495	1066.000000
1581.272087	126.484350	1068.000000
1581.046723	123.393647	1070.000000
