*
Temp0 deg C	Temp1 deg C	Time (sec)
222.992352	26.316174	134.000000
221.863512	26.606447	136.000000
221.089450	26.509690	138.000000
219.960610	26.799963	140.000000
219.186549	26.283922	142.000000
218.315729	26.445184	144.000000
217.831941	26.832215	146.000000
216.251565	26.670952	148.000000
215.703271	26.219416	150.000000
215.122725	26.993478	152.000000
214.187400	26.380679	154.000000
213.413338	26.509690	156.000000
212.445761	26.154911	158.000000
211.768457	26.864468	160.000000
211.155658	26.477437	162.000000
210.510607	26.025901	164.000000
209.059241	26.154911	166.000000
208.543200	26.412932	168.000000
208.059412	26.799963	170.000000
206.833814	26.122659	172.000000
206.027500	26.219416	174.000000
205.285690	26.412932	176.000000
204.705144	26.574195	178.000000
204.027840	26.445184	180.000000
202.802243	26.412932	182.000000
202.286201	26.703205	184.000000
201.479887	26.090406	186.000000
200.673573	25.800133	188.000000
200.383300	26.316174	190.000000
198.706166	26.348427	192.000000
198.480398	26.832215	194.000000
197.512821	26.574195	196.000000
196.771012	26.864468	198.000000
196.287223	26.187164	200.000000
195.706677	26.574195	202.000000
195.319646	26.541942	204.000000
194.835857	26.509690	206.000000
193.513502	26.219416	208.000000
192.384662	26.896720	210.000000
192.094389	26.574195	212.000000
191.320327	26.316174	214.000000
190.707528	26.445184	216.000000
189.901214	26.316174	218.000000
189.320668	26.574195	220.000000
188.869132	26.638700	222.000000
188.514354	26.864468	224.000000
187.385514	26.283922	226.000000
186.546947	26.122659	228.000000
185.869643	25.961396	230.000000
185.579370	26.187164	232.000000
184.869813	26.090406	234.000000
184.160256	27.412762	236.000000
183.515205	27.090236	238.000000
182.805649	27.122488	240.000000
181.967082	26.316174	242.000000
181.418788	26.412932	244.000000
181.225273	26.283922	246.000000
180.612474	25.993648	248.000000
179.870665	26.090406	250.000000
178.870835	26.799963	252.000000
178.064521	26.090406	254.000000
177.903258	26.638700	256.000000
176.871175	26.058154	258.000000
176.161619	26.219416	260.000000
176.097114	26.412932	262.000000
174.968274	26.380679	264.000000
174.129707	26.219416	266.000000
174.000697	26.187164	268.000000
173.162130	26.316174	270.000000
173.194382	26.348427	272.000000
172.259058	26.735458	274.000000
171.743017	26.058154	276.000000
170.936702	26.541942	278.000000
170.936702	26.896720	280.000000
170.291651	26.316174	282.000000
169.356326	26.574195	284.000000
168.904790	26.283922	286.000000
168.453254	26.412932	288.000000
168.098476	26.090406	290.000000
166.776121	26.767710	292.000000
166.840626	26.445184	294.000000
166.453595	26.058154	296.000000
165.550523	26.477437	298.000000
165.098987	26.606447	300.000000
164.808714	26.574195	302.000000
164.518441	26.961226	304.000000
163.679874	26.251669	306.000000
163.002570	26.219416	308.000000
162.583287	26.187164	310.000000
161.744720	26.638700	312.000000
161.841477	26.445184	314.000000
160.938405	27.186994	316.000000
160.228849	26.703205	318.000000
160.003081	26.283922	320.000000
159.003251	26.799963	322.000000
158.841988	25.864638	324.000000
158.390452	26.541942	326.000000
158.132432	26.735458	328.000000
157.519633	26.251669	330.000000
156.810076	26.832215	332.000000
156.552056	26.412932	334.000000
156.229530	26.928973	336.000000
155.584479	26.187164	338.000000
155.745741	26.541942	340.000000
154.778164	25.929143	342.000000
153.907345	26.316174	344.000000
153.552567	26.219416	346.000000
153.552567	26.509690	348.000000
152.972020	26.154911	350.000000
152.326969	26.348427	352.000000
151.907686	26.380679	354.000000
151.488402	26.348427	356.000000
151.101371	26.283922	358.000000
150.327310	26.509690	360.000000
150.520825	26.058154	362.000000
149.424238	26.316174	364.000000
149.166217	26.509690	366.000000
149.230722	26.090406	368.000000
148.101882	26.606447	370.000000
147.779356	26.154911	372.000000
147.972872	26.509690	374.000000
146.521506	26.638700	376.000000
146.715022	26.477437	378.000000
145.876455	26.251669	380.000000
145.682939	26.154911	382.000000
145.360414	26.251669	384.000000
144.296079	26.283922	386.000000
143.973553	26.380679	388.000000
144.038058	26.574195	390.000000
143.199491	25.445355	392.000000
143.102734	25.864638	394.000000
142.199662	26.025901	396.000000
142.167409	26.380679	398.000000
141.748126	25.864638	400.000000
141.328842	26.316174	402.000000
141.490105	26.574195	404.000000
141.167579	26.380679	406.000000
140.458023	25.864638	408.000000
140.812801	26.025901	410.000000
140.619286	26.445184	412.000000
140.651538	26.574195	414.000000
140.780549	26.154911	416.000000
140.393518	25.929143	418.000000
140.554781	26.574195	420.000000
140.329013	26.380679	422.000000
140.200002	26.316174	424.000000
140.522528	25.993648	426.000000
140.006487	26.477437	428.000000
140.135497	26.735458	430.000000
139.909729	26.316174	432.000000
140.006487	26.541942	434.000000
139.877477	25.832386	436.000000
139.909729	26.509690	438.000000
139.554951	26.025901	440.000000
139.200173	26.219416	442.000000
139.845224	26.154911	444.000000
138.845394	26.348427	446.000000
138.909899	25.735628	448.000000
138.813142	25.961396	450.000000
138.651879	26.412932	452.000000
138.458363	26.283922	454.000000
139.103415	25.703375	456.000000
138.813142	26.638700	458.000000
138.297101	26.090406	460.000000
138.522869	26.574195	462.000000
138.135838	26.574195	464.000000
138.168090	26.703205	466.000000
138.200343	26.316174	468.000000
137.781059	26.380679	470.000000
137.877817	25.445355	472.000000
137.781059	26.509690	474.000000
137.619797	26.832215	476.000000
137.684302	26.412932	478.000000
137.458534	26.703205	480.000000
137.329523	26.606447	482.000000
137.265018	26.251669	484.000000
137.361776	26.348427	486.000000
137.232766	26.574195	488.000000
136.684472	26.541942	490.000000
136.748977	26.219416	492.000000
136.813482	26.638700	494.000000
136.394199	26.251669	496.000000
136.813482	26.348427	498.000000
136.523209	26.380679	500.000000
136.716725	26.090406	502.000000
136.781230	27.316004	504.000000
136.329694	26.670952	506.000000
136.458704	26.187164	508.000000
136.426451	26.509690	510.000000
136.297441	27.025731	512.000000
136.232936	26.445184	514.000000
135.684642	26.380679	516.000000
135.942663	26.348427	518.000000
136.103926	26.670952	520.000000
135.652390	26.058154	522.000000
135.813653	26.864468	524.000000
135.620137	26.541942	526.000000
135.910410	26.251669	528.000000
135.684642	26.283922	530.000000
135.168601	27.219246	532.000000
135.394369	26.735458	534.000000
135.426622	26.509690	536.000000
135.491127	26.541942	538.000000
135.297611	26.735458	540.000000
135.297611	26.412932	542.000000
134.910581	26.348427	544.000000
135.749147	26.541942	546.000000
135.168601	25.929143	548.000000
134.330034	26.703205	550.000000
134.781570	26.412932	552.000000
134.846075	26.961226	554.000000
134.942833	26.348427	556.000000
135.394369	26.509690	558.000000
135.104096	27.025731	560.000000
134.684813	27.025731	562.000000
135.007338	26.251669	564.000000
134.910581	27.090236	566.000000
135.200854	26.574195	568.000000
134.910581	26.735458	570.000000
135.168601	26.380679	572.000000
135.491127	26.219416	574.000000
135.071843	26.509690	576.000000
135.426622	26.412932	578.000000
135.491127	27.122488	580.000000
134.813823	26.864468	582.000000
135.362117	26.767710	584.000000
135.200854	26.574195	586.000000
135.426622	26.445184	588.000000
135.039591	26.606447	590.000000
135.781400	26.316174	592.000000
135.458874	26.735458	594.000000
135.845905	26.928973	596.000000
135.652390	26.219416	598.000000
135.684642	26.283922	600.000000
135.491127	26.735458	602.000000
135.426622	26.251669	604.000000
135.587885	26.638700	606.000000
136.200683	26.380679	608.000000
136.039421	26.928973	610.000000
135.233106	26.799963	612.000000
135.523379	26.316174	614.000000
135.716895	26.219416	616.000000
135.749147	26.703205	618.000000
136.103926	26.606447	620.000000
136.039421	27.090236	622.000000
136.490957	26.445184	624.000000
135.684642	26.703205	626.000000
136.039421	26.412932	628.000000
135.910410	26.348427	630.000000
136.007168	26.961226	632.000000
136.039421	26.864468	634.000000
136.136178	26.187164	636.000000
136.200683	26.799963	638.000000
135.878158	26.767710	640.000000
136.232936	26.606447	642.000000
136.200683	26.477437	644.000000
136.329694	27.283751	646.000000
136.103926	26.928973	648.000000
136.329694	26.541942	650.000000
136.426451	26.509690	652.000000
135.910410	26.735458	654.000000
136.232936	26.832215	656.000000
136.361946	26.961226	658.000000
136.039421	26.380679	660.000000
136.071673	26.638700	662.000000
135.974915	26.832215	664.000000
136.716725	26.961226	666.000000
136.136178	26.541942	668.000000
135.878158	26.606447	670.000000
136.619967	26.832215	672.000000
136.297441	26.477437	674.000000
136.555462	26.219416	676.000000
136.394199	26.703205	678.000000
136.490957	26.735458	680.000000
136.652219	26.993478	682.000000
136.200683	26.412932	684.000000
135.652390	26.412932	686.000000
136.394199	26.832215	688.000000
136.523209	26.412932	690.000000
136.652219	26.832215	692.000000
136.329694	26.799963	694.000000
136.265189	26.670952	696.000000
136.329694	26.832215	698.000000
136.587714	26.122659	700.000000
136.458704	26.477437	702.000000
136.684472	26.864468	704.000000
135.878158	26.154911	706.000000
136.523209	26.928973	708.000000
136.265189	27.090236	710.000000
136.168431	25.767880	712.000000
136.813482	26.961226	714.000000
136.587714	26.541942	716.000000
136.168431	26.187164	718.000000
136.265189	26.477437	720.000000
136.813482	26.574195	722.000000
136.684472	27.090236	724.000000
136.458704	26.412932	726.000000
136.297441	26.187164	728.000000
136.426451	26.896720	730.000000
136.394199	26.541942	732.000000
136.426451	26.735458	734.000000
136.781230	26.767710	736.000000
136.426451	26.638700	738.000000
136.232936	26.283922	740.000000
136.329694	26.767710	742.000000
136.200683	26.445184	744.000000
136.587714	26.606447	746.000000
136.394199	26.735458	748.000000
136.619967	26.574195	750.000000
136.781230	26.348427	752.000000
136.652219	26.509690	754.000000
136.523209	26.509690	756.000000
136.748977	26.541942	758.000000
136.394199	26.283922	760.000000
136.523209	26.509690	762.000000
136.297441	26.606447	764.000000
136.490957	26.670952	766.000000
136.458704	26.445184	768.000000
136.813482	26.380679	770.000000
136.813482	26.316174	772.000000
136.071673	26.477437	774.000000
136.974745	26.606447	776.000000
136.394199	26.767710	778.000000
136.619967	26.348427	780.000000
136.458704	26.670952	782.000000
136.523209	26.509690	784.000000
135.813653	26.606447	786.000000
136.587714	26.541942	788.000000
136.329694	26.832215	790.000000
136.265189	26.058154	792.000000
136.297441	27.090236	794.000000
136.426451	26.864468	796.000000
136.587714	26.735458	798.000000
136.071673	26.767710	800.000000
136.297441	26.541942	802.000000
136.232936	26.380679	804.000000
136.265189	26.961226	806.000000
135.845905	26.380679	808.000000
136.716725	27.316004	810.000000
136.232936	26.799963	812.000000
136.265189	26.606447	814.000000
136.361946	26.832215	816.000000
136.265189	26.380679	818.000000
136.297441	27.316004	820.000000
136.555462	26.606447	822.000000
135.491127	26.412932	824.000000
136.329694	26.832215	826.000000
135.974915	27.025731	828.000000
136.297441	26.477437	830.000000
135.974915	26.606447	832.000000
136.265189	26.670952	834.000000
136.297441	26.703205	836.000000
136.555462	26.574195	838.000000
136.361946	26.412932	840.000000
136.007168	26.509690	842.000000
136.490957	26.670952	844.000000
136.426451	26.541942	846.000000
136.007168	26.606447	848.000000
136.265189	27.090236	850.000000
136.103926	26.670952	852.000000
136.071673	26.348427	854.000000
136.329694	27.025731	856.000000
136.297441	26.670952	858.000000
136.039421	26.477437	860.000000
136.458704	26.928973	862.000000
136.071673	26.380679	864.000000
136.652219	26.541942	866.000000
135.974915	26.735458	868.000000
136.652219	27.122488	870.000000
136.103926	26.316174	872.000000
135.974915	26.090406	874.000000
135.974915	26.090406	876.000000
136.329694	26.477437	878.000000
135.813653	26.735458	880.000000
135.942663	26.445184	882.000000
135.845905	26.541942	884.000000
136.103926	26.283922	886.000000
136.103926	26.799963	888.000000
136.007168	27.122488	890.000000
136.265189	26.638700	892.000000
135.329864	27.090236	894.000000
135.587885	26.896720	896.000000
135.684642	26.638700	898.000000
136.168431	26.606447	900.000000
135.878158	26.187164	902.000000
135.878158	26.477437	904.000000
135.716895	26.219416	906.000000
135.845905	26.219416	908.000000
135.652390	26.251669	910.000000
135.845905	26.832215	912.000000
135.813653	26.606447	914.000000
135.684642	26.574195	916.000000
135.652390	27.316004	918.000000
135.813653	26.509690	920.000000
135.813653	26.606447	922.000000
135.813653	26.735458	924.000000
136.168431	26.993478	926.000000
135.523379	26.928973	928.000000
135.813653	26.832215	930.000000
135.878158	26.832215	932.000000
135.555632	26.961226	934.000000
135.458874	26.606447	936.000000
136.071673	26.961226	938.000000
135.845905	26.412932	940.000000
135.555632	27.251499	942.000000
135.716895	26.993478	944.000000
135.974915	26.928973	946.000000
135.362117	26.928973	948.000000
135.652390	26.670952	950.000000
135.265359	26.606447	952.000000
135.878158	26.541942	954.000000
135.587885	26.896720	956.000000
135.716895	26.509690	958.000000
136.071673	26.638700	960.000000
135.716895	26.799963	962.000000
135.845905	27.057983	964.000000
135.716895	26.670952	966.000000
135.587885	26.445184	968.000000
135.329864	26.928973	970.000000
135.233106	26.541942	972.000000
135.716895	26.638700	974.000000
135.555632	26.703205	976.000000
135.555632	26.832215	978.000000
134.910581	26.348427	980.000000
135.297611	26.574195	982.000000
135.620137	26.445184	984.000000
135.362117	26.928973	986.000000
135.813653	26.767710	988.000000
135.394369	26.316174	990.000000
135.523379	26.767710	992.000000
135.491127	26.735458	994.000000
135.620137	26.251669	996.000000
135.362117	26.574195	998.000000
134.942833	26.638700	1000.000000
135.071843	26.445184	1002.000000
135.200854	26.509690	1004.000000
135.039591	26.380679	1006.000000
135.104096	26.154911	1008.000000
134.555802	25.929143	1010.000000
135.233106	26.316174	1012.000000
135.104096	26.799963	1014.000000
135.233106	26.606447	1016.000000
134.813823	26.187164	1018.000000
135.007338	26.541942	1020.000000
135.039591	26.445184	1022.000000
134.878328	26.187164	1024.000000
135.297611	25.896891	1026.000000
135.071843	26.670952	1028.000000
135.039591	26.993478	1030.000000
134.975086	26.445184	1032.000000
135.136349	26.509690	1034.000000
135.265359	26.541942	1036.000000
134.588055	26.412932	1038.000000
134.813823	26.445184	1040.000000
134.813823	26.574195	1042.000000
135.104096	26.509690	1044.000000
134.717065	26.251669	1046.000000
134.620308	26.477437	1048.000000
134.265529	26.606447	1050.000000
134.459045	26.219416	1052.000000
134.652560	26.316174	1054.000000
134.330034	26.477437	1056.000000
134.523550	26.832215	1058.000000
134.684813	25.929143	1060.000000
133.975256	26.799963	1062.000000
134.136519	26.961226	1064.000000
133.975256	26.187164	1066.000000
134.330034	26.219416	1068.000000
134.201024	26.574195	1070.000000
134.330034	26.509690	1072.000000
134.297782	26.541942	1074.000000
133.684983	25.864638	1076.000000
133.813993	26.767710	1078.000000
133.523720	26.509690	1080.000000
133.459215	26.767710	1082.000000
133.297952	26.832215	1084.000000
133.201194	25.993648	1086.000000
133.652730	26.187164	1088.000000
133.781741	26.412932	1090.000000
133.104437	26.928973	1092.000000
133.523720	26.477437	1094.000000
132.910921	26.445184	1096.000000
133.007679	26.961226	1098.000000
133.297952	26.477437	1100.000000
133.072184	26.703205	1102.000000
133.007679	27.154741	1104.000000
132.685153	26.283922	1106.000000
132.781911	26.058154	1108.000000
132.781911	26.348427	1110.000000
132.265870	26.509690	1112.000000
132.556143	26.477437	1114.000000
131.846586	26.348427	1116.000000
132.136860	26.799963	1118.000000
132.427133	26.541942	1120.000000
132.233617	26.348427	1122.000000
131.943344	26.445184	1124.000000
131.395050	26.864468	1126.000000
131.846586	26.348427	1128.000000
131.169282	26.251669	1130.000000
131.137030	26.025901	1132.000000
130.943514	26.832215	1134.000000
130.846757	26.283922	1136.000000
130.717746	26.799963	1138.000000
130.879009	26.638700	1140.000000
130.459726	26.541942	1142.000000
129.975937	26.735458	1144.000000
130.620989	25.961396	1146.000000
129.685664	26.606447	1148.000000
129.201876	26.832215	1150.000000
129.395391	26.445184	1152.000000
128.976108	26.509690	1154.000000
128.943855	26.735458	1156.000000
128.427814	26.832215	1158.000000
128.718087	26.154911	1160.000000
123.912454	26.735458	1162.000000
119.300336	26.703205	1164.000000
114.978492	26.541942	1166.000000
112.204771	26.187164	1168.000000
