*
Temp0 deg C	Temp1 deg C	Time (sec)
201.770160	26.832215	190.000000
201.254119	26.638700	192.000000
200.286542	26.638700	194.000000
200.093027	26.509690	196.000000
198.802924	26.445184	198.000000
198.577156	26.380679	200.000000
197.770841	26.638700	202.000000
197.254800	26.154911	204.000000
196.029203	26.187164	206.000000
195.545414	26.574195	208.000000
194.932615	26.799963	210.000000
194.061796	26.445184	212.000000
193.836028	26.058154	214.000000
193.287734	26.477437	216.000000
192.352410	26.412932	218.000000
191.288075	26.445184	220.000000
191.288075	26.412932	222.000000
190.610771	26.025901	224.000000
190.223740	26.025901	226.000000
189.933467	26.219416	228.000000
190.255992	26.574195	230.000000
190.868791	26.509690	232.000000
191.707358	26.961226	234.000000
191.449338	26.122659	236.000000
192.287904	26.928973	238.000000
193.029714	26.799963	240.000000
192.545925	26.509690	242.000000
192.932956	26.670952	244.000000
192.932956	26.445184	246.000000
193.255482	26.703205	248.000000
193.481250	26.799963	250.000000
193.513502	27.186994	252.000000
193.545755	25.767880	254.000000
194.029543	26.154911	256.000000
194.287564	26.251669	258.000000
193.610260	26.380679	260.000000
193.707018	26.380679	262.000000
193.416744	26.477437	264.000000
193.739270	26.638700	266.000000
193.642512	26.735458	268.000000
193.868280	26.187164	270.000000
193.610260	25.993648	272.000000
193.545755	26.477437	274.000000
193.642512	26.703205	276.000000
194.448827	27.090236	278.000000
193.674765	26.380679	280.000000
193.287734	26.606447	282.000000
193.223229	26.509690	284.000000
193.868280	26.928973	286.000000
193.416744	26.541942	288.000000
193.900533	26.445184	290.000000
193.674765	26.670952	292.000000
192.997461	27.057983	294.000000
193.061966	26.122659	296.000000
192.513672	26.767710	298.000000
193.158724	26.606447	300.000000
192.771693	26.509690	302.000000
192.836198	26.670952	304.000000
193.094219	26.477437	306.000000
192.707188	26.638700	308.000000
192.707188	26.445184	310.000000
192.352410	26.477437	312.000000
192.158894	26.541942	314.000000
192.513672	26.412932	316.000000
191.933126	26.348427	318.000000
191.965379	26.477437	320.000000
191.771863	26.670952	322.000000
191.707358	26.380679	324.000000
191.610600	26.735458	326.000000
191.223570	26.670952	328.000000
191.030054	27.186994	330.000000
190.997802	26.993478	332.000000
191.159064	26.606447	334.000000
190.836539	26.283922	336.000000
191.030054	26.380679	338.000000
190.352750	26.864468	340.000000
190.030224	26.187164	342.000000
189.965719	26.445184	344.000000
189.481931	26.638700	346.000000
189.643194	26.541942	348.000000
189.772204	26.767710	350.000000
189.675446	26.477437	352.000000
189.707699	26.509690	354.000000
189.159405	26.864468	356.000000
189.223910	26.316174	358.000000
188.869132	26.283922	360.000000
188.998142	26.832215	362.000000
188.482101	26.219416	364.000000
188.417596	26.283922	366.000000
188.707869	26.670952	368.000000
188.191828	26.283922	370.000000
188.449848	26.445184	372.000000
187.837050	26.122659	374.000000
187.611282	26.574195	376.000000
187.482271	26.961226	378.000000
187.288756	26.606447	380.000000
187.417766	26.541942	382.000000
187.191998	26.122659	384.000000
186.546947	26.799963	386.000000
187.062988	26.767710	388.000000
186.804967	26.993478	390.000000
186.579199	26.251669	392.000000
186.192168	26.638700	394.000000
186.288926	26.348427	396.000000
185.837390	26.283922	398.000000
185.772885	26.154911	400.000000
186.095411	26.477437	402.000000
185.224591	26.445184	404.000000
184.934318	26.638700	406.000000
185.031076	26.703205	408.000000
184.708550	26.380679	410.000000
184.515035	26.638700	412.000000
184.547287	26.606447	414.000000
184.740803	26.348427	416.000000
184.289267	26.316174	418.000000
183.934489	26.090406	420.000000
183.773226	26.090406	422.000000
183.644215	26.509690	424.000000
183.837731	26.606447	426.000000
183.482953	26.799963	428.000000
182.934659	26.154911	430.000000
182.418618	26.283922	432.000000
182.579881	26.574195	434.000000
182.708891	26.864468	436.000000
182.289607	26.380679	438.000000
182.676638	26.380679	440.000000
181.999334	26.799963	442.000000
181.451041	26.670952	444.000000
181.257525	27.251499	446.000000
181.515546	26.509690	448.000000
181.386535	26.896720	450.000000
180.934999	26.509690	452.000000
180.451211	26.380679	454.000000
181.096262	27.154741	456.000000
180.515716	26.541942	458.000000
179.935170	26.832215	460.000000
179.644897	26.219416	462.000000
179.999675	26.283922	464.000000
179.870665	26.380679	466.000000
179.709402	25.961396	468.000000
179.483634	26.316174	470.000000
179.354623	26.348427	472.000000
179.354623	26.412932	474.000000
178.967593	26.509690	476.000000
178.838582	26.670952	478.000000
178.354794	26.219416	480.000000
178.387046	26.509690	482.000000
177.774247	26.122659	484.000000
177.548479	26.477437	486.000000
177.354964	26.348427	488.000000
177.193701	26.380679	490.000000
177.161449	25.832386	492.000000
176.774418	26.735458	494.000000
177.064691	26.058154	496.000000
176.645407	26.380679	498.000000
176.355134	26.154911	500.000000
175.839093	26.090406	502.000000
175.677830	26.187164	504.000000
175.484315	26.122659	506.000000
175.645578	26.767710	508.000000
175.194042	26.735458	510.000000
175.129537	26.638700	512.000000
174.936021	25.864638	514.000000
174.161960	26.090406	516.000000
174.161960	26.058154	518.000000
174.290970	26.187164	520.000000
173.839434	26.799963	522.000000
173.387898	26.670952	524.000000
173.936192	25.993648	526.000000
173.452403	26.316174	528.000000
173.258888	26.380679	530.000000
172.904109	26.703205	532.000000
172.839604	26.735458	534.000000
172.549331	25.993648	536.000000
172.130048	26.380679	538.000000
171.517249	26.058154	540.000000
171.775269	26.316174	542.000000
171.194723	26.606447	544.000000
171.259228	25.993648	546.000000
171.130218	26.283922	548.000000
170.904450	26.187164	550.000000
170.646429	26.445184	552.000000
170.872197	26.348427	554.000000
170.001378	26.735458	556.000000
169.227316	26.283922	558.000000
169.549842	26.316174	560.000000
169.388579	26.703205	562.000000
168.937043	26.509690	564.000000
168.743528	26.445184	566.000000
168.227486	26.380679	568.000000
168.066224	26.606447	570.000000
168.421002	26.025901	572.000000
167.808203	26.348427	574.000000
167.582435	26.509690	576.000000
167.163152	26.316174	578.000000
167.227657	26.864468	580.000000
166.614858	26.412932	582.000000
166.840626	26.219416	584.000000
166.485848	26.445184	586.000000
166.195574	26.283922	588.000000
165.679533	26.638700	590.000000
165.808544	26.606447	592.000000
165.582776	26.670952	594.000000
165.357008	26.445184	596.000000
164.679704	26.445184	598.000000
164.873219	26.735458	600.000000
164.292673	26.122659	602.000000
164.131410	26.412932	604.000000
163.873389	26.703205	606.000000
163.873389	26.219416	608.000000
163.454106	26.445184	610.000000
162.938065	26.606447	612.000000
162.905812	26.058154	614.000000
163.099328	26.412932	616.000000
162.518781	26.251669	618.000000
161.905983	26.251669	620.000000
162.164003	25.993648	622.000000
162.454276	25.800133	624.000000
161.486699	25.929143	626.000000
160.777143	26.541942	628.000000
161.131921	26.509690	630.000000
161.293184	26.122659	632.000000
160.293354	26.122659	634.000000
160.325607	26.412932	636.000000
159.841818	25.606618	638.000000
159.841818	26.380679	640.000000
159.519292	26.283922	642.000000
159.261272	26.316174	644.000000
159.196767	26.767710	646.000000
158.454957	25.896891	648.000000
158.874241	26.316174	650.000000
158.745231	26.541942	652.000000
158.196937	25.961396	654.000000
157.648643	25.929143	656.000000
157.809906	26.509690	658.000000
157.390623	26.283922	660.000000
157.100349	25.896891	662.000000
156.358540	26.187164	664.000000
156.616561	25.929143	666.000000
156.165025	26.703205	668.000000
155.552226	26.670952	670.000000
155.487721	25.993648	672.000000
155.261953	25.896891	674.000000
155.358711	26.187164	676.000000
155.681236	26.154911	678.000000
155.003932	26.283922	680.000000
154.520144	26.090406	682.000000
154.100860	26.251669	684.000000
154.068608	26.316174	686.000000
153.359051	25.606618	688.000000
152.972020	26.670952	690.000000
153.230041	26.380679	692.000000
152.810758	26.574195	694.000000
152.649495	26.638700	696.000000
152.617242	26.251669	698.000000
151.843180	26.348427	700.000000
152.036696	26.509690	702.000000
151.714170	26.606447	704.000000
150.875603	26.445184	706.000000
150.682088	26.380679	708.000000
150.456320	26.380679	710.000000
150.391815	26.509690	712.000000
149.972531	26.154911	714.000000
150.327310	26.316174	716.000000
149.843521	26.703205	718.000000
149.553248	26.316174	720.000000
149.133964	26.541942	722.000000
149.101712	26.316174	724.000000
148.714681	26.090406	726.000000
148.263145	26.767710	728.000000
148.359903	26.670952	730.000000
148.037377	26.670952	732.000000
147.779356	26.993478	734.000000
147.134305	26.283922	736.000000
147.166558	26.767710	738.000000
146.747274	26.380679	740.000000
147.166558	26.928973	742.000000
146.263486	26.058154	744.000000
145.973212	26.670952	746.000000
145.715192	26.283922	748.000000
145.328161	26.154911	750.000000
145.328161	26.380679	752.000000
145.392666	26.380679	754.000000
144.876625	26.058154	756.000000
144.876625	26.251669	758.000000
144.199321	26.348427	760.000000
143.747785	26.380679	762.000000
143.651027	26.574195	764.000000
143.715533	26.703205	766.000000
143.328502	26.219416	768.000000
143.167239	26.703205	770.000000
142.522187	25.896891	772.000000
142.199662	26.509690	774.000000
142.199662	26.122659	776.000000
141.748126	26.187164	778.000000
141.425600	26.412932	780.000000
141.651368	25.993648	782.000000
141.393347	26.187164	784.000000
141.264337	25.864638	786.000000
141.393347	26.219416	788.000000
140.845054	26.348427	790.000000
139.780719	26.058154	792.000000
140.361265	26.025901	794.000000
140.006487	26.735458	796.000000
139.683961	26.154911	798.000000
138.780889	26.283922	800.000000
139.296930	26.316174	802.000000
138.587374	26.638700	804.000000
138.393858	26.477437	806.000000
138.522869	26.606447	808.000000
137.781059	26.896720	810.000000
137.781059	26.251669	812.000000
137.490786	26.187164	814.000000
137.039250	26.767710	816.000000
137.297271	26.090406	818.000000
137.039250	26.380679	820.000000
136.555462	26.090406	822.000000
136.071673	26.154911	824.000000
136.329694	26.541942	826.000000
135.684642	26.799963	828.000000
136.007168	26.703205	830.000000
135.329864	26.735458	832.000000
135.136349	26.445184	834.000000
135.200854	25.671123	836.000000
135.200854	25.961396	838.000000
134.813823	25.574365	840.000000
134.072014	26.509690	842.000000
133.459215	26.251669	844.000000
133.975256	26.348427	846.000000
133.781741	26.509690	848.000000
133.684983	26.638700	850.000000
132.814164	26.864468	852.000000
132.620648	26.638700	854.000000
132.910921	26.541942	856.000000
132.523890	26.058154	858.000000
132.201365	26.541942	860.000000
133.201194	26.348427	862.000000
133.007679	26.283922	864.000000
133.265700	26.767710	866.000000
133.813993	26.316174	868.000000
133.620478	26.606447	870.000000
134.104266	26.735458	872.000000
133.781741	25.638870	874.000000
134.394540	26.316174	876.000000
134.620308	26.574195	878.000000
134.072014	26.735458	880.000000
134.523550	26.606447	882.000000
134.168772	26.606447	884.000000
134.684813	26.832215	886.000000
135.265359	26.412932	888.000000
134.878328	26.058154	890.000000
134.749318	25.509860	892.000000
134.426792	26.316174	894.000000
134.878328	26.412932	896.000000
134.749318	26.767710	898.000000
134.942833	26.445184	900.000000
135.136349	26.735458	902.000000
134.813823	26.316174	904.000000
134.975086	25.832386	906.000000
134.942833	26.606447	908.000000
134.684813	26.348427	910.000000
135.620137	26.187164	912.000000
134.975086	25.961396	914.000000
135.104096	26.445184	916.000000
135.104096	26.541942	918.000000
134.910581	26.251669	920.000000
134.749318	26.283922	922.000000
134.878328	26.283922	924.000000
135.265359	26.348427	926.000000
135.071843	26.251669	928.000000
135.039591	26.670952	930.000000
135.265359	26.477437	932.000000
134.878328	26.283922	934.000000
134.813823	26.154911	936.000000
134.910581	25.929143	938.000000
134.749318	25.929143	940.000000
135.136349	26.574195	942.000000
135.007338	26.219416	944.000000
134.781570	26.412932	946.000000
135.136349	26.606447	948.000000
134.878328	26.574195	950.000000
134.717065	25.800133	952.000000
134.813823	26.541942	954.000000
135.136349	26.412932	956.000000
135.104096	26.058154	958.000000
134.620308	26.025901	960.000000
134.588055	26.638700	962.000000
134.813823	26.348427	964.000000
134.588055	26.122659	966.000000
134.813823	26.574195	968.000000
134.394540	26.896720	970.000000
134.781570	26.832215	972.000000
134.394540	27.025731	974.000000
134.265529	26.025901	976.000000
133.910751	26.219416	978.000000
134.072014	26.541942	980.000000
134.297782	25.929143	982.000000
134.233277	26.638700	984.000000
133.652730	26.283922	986.000000
133.781741	26.251669	988.000000
133.717236	26.412932	990.000000
133.555973	26.122659	992.000000
133.620478	26.638700	994.000000
133.426962	26.735458	996.000000
133.136689	26.574195	998.000000
132.749658	26.864468	1000.000000
133.007679	27.057983	1002.000000
132.330375	26.477437	1004.000000
132.459385	26.283922	1006.000000
132.169112	26.961226	1008.000000
131.491808	26.187164	1010.000000
131.556313	26.541942	1012.000000
131.298293	26.993478	1014.000000
131.169282	26.670952	1016.000000
130.362968	26.412932	1018.000000
130.008190	26.832215	1020.000000
130.362968	26.928973	1022.000000
129.492149	26.412932	1024.000000
127.911773	26.606447	1026.000000
123.331908	26.412932	1028.000000
119.655115	26.670952	1030.000000
116.171837	26.219416	1032.000000
