[N02-B-2024-T4]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
95,0.188000,7015.933249,3.691616,0.709618,3.731748,63.903753
96,0.190000,6828.495657,3.743273,0.717080,3.730685,62.242588
97,0.192000,6568.966684,3.793248,0.724541,3.729656,59.942513
98,0.194000,6257.531915,3.841080,0.731999,3.728672,57.182423
99,0.196000,6009.537563,3.886814,0.739455,3.727731,54.984573
100,0.198000,5897.075008,3.931194,0.746910,3.726819,53.987874
101,0.200000,5977.817355,3.975444,0.754363,3.725909,54.703453
102,0.202000,6346.925229,4.021359,0.761813,3.724964,57.974671
103,0.204000,6808.310070,4.070355,0.769262,3.723954,62.063693
104,0.206000,7015.933249,4.121828,0.776709,3.722892,63.903753
105,0.208000,6868.866831,4.173512,0.784154,3.721825,62.600377
106,0.210000,6505.526268,4.223283,0.791597,3.720798,59.380272
107,0.212000,6127.767429,4.270283,0.799037,3.719829,56.032385
108,0.214000,5804.798040,4.314665,0.806476,3.718915,53.170069
109,0.216000,5516.432513,4.356762,0.813913,3.718048,50.614430
110,0.218000,5265.554506,4.396846,0.821348,3.717224,48.391024
111,0.220000,5132.906364,4.435495,0.828782,3.716430,47.215430
112,0.222000,5055.047672,4.473354,0.836214,3.715652,46.525408
113,0.224000,4951.236082,4.510530,0.843644,3.714889,45.605378
114,0.226000,4931.050496,4.547238,0.851073,3.714135,45.426483
115,0.228000,5063.698638,4.584356,0.858501,3.713373,46.602077
116,0.230000,5369.366095,4.623094,0.865927,3.712576,49.311054
117,0.232000,5698.102795,4.664178,0.873351,3.711729,52.224483
118,0.234000,5859.587489,4.707072,0.880774,3.710844,53.655641
119,0.236000,5822.099971,4.750415,0.888195,3.709950,53.323408
120,0.238000,5680.800863,4.793086,0.895614,3.709069,52.071145
121,0.240000,5542.385411,4.834708,0.903031,3.708210,50.844438
122,0.242000,5455.875753,4.875488,0.910447,3.707369,50.077746
123,0.244000,5481.828650,4.916033,0.917860,3.706533,50.307754
124,0.246000,5640.429690,4.957253,0.925273,3.705682,51.713355
125,0.248000,5879.773076,4.999938,0.932683,3.704800,53.834535
126,0.250000,6104.698187,5.044333,0.940092,3.703882,55.827934
127,0.252000,6292.135779,5.090243,0.947499,3.702931,57.489099
128,0.254000,6462.271439,5.137466,0.954903,3.701953,58.996926
129,0.256000,6727.567723,5.186287,0.962306,3.700940,61.348114
130,0.258000,7050.537112,5.237272,0.969707,3.699882,64.210430
131,0.260000,7281.229533,5.290289,0.977106,3.698780,66.254941
132,0.262000,7327.368017,5.344315,0.984502,3.697656,66.663843
133,0.264000,7258.160291,5.398239,0.991896,3.696534,66.050490
134,0.266000,7131.279459,5.451422,0.999288,3.695428,64.926009
135,0.268000,7062.071733,5.503865,1.006678,3.694336,64.312655
136,0.270000,7018.816904,5.555877,1.014066,3.693254,63.929309
137,0.272000,6955.376488,5.607480,1.021451,3.692180,63.367069
138,0.274000,6952.492833,5.658823,1.028835,3.691111,63.341513
139,0.276000,6972.678420,5.710215,1.036216,3.690041,63.520407
140,0.278000,6834.262968,5.761156,1.043595,3.688980,62.293701
141,0.280000,6531.479165,5.810455,1.050972,3.687954,59.610280
142,0.282000,6165.254947,5.857274,1.058347,3.686980,56.364618
143,0.284000,5845.169213,5.901551,1.065720,3.686059,53.527859
144,0.286000,5657.731621,5.943946,1.073091,3.685179,51.866693
145,0.288000,5527.967135,5.985163,1.080460,3.684323,50.716656
146,0.290000,5349.180508,6.025233,1.087828,3.683491,49.132160
147,0.292000,5153.091951,6.063914,1.095194,3.682689,47.394325
148,0.294000,5017.560153,6.101365,1.102559,3.681913,46.193175
149,0.296000,4971.421669,6.138140,1.109922,3.681151,45.784273
150,0.298000,4997.374567,6.174833,1.117284,3.680390,46.014280
151,0.300000,5098.302501,6.211985,1.124644,3.679620,46.908754
152,0.302000,5167.510227,6.249755,1.132002,3.678836,47.522107
153,0.304000,5121.371743,6.287603,1.139359,3.678050,47.113205
154,0.306000,4907.981254,6.324487,1.146714,3.677285,45.222032
155,0.308000,4596.546485,6.359435,1.154068,3.676561,42.461942
156,0.310000,4322.599236,6.392224,1.161421,3.675882,40.034085
157,0.312000,4181.300128,6.423480,1.168772,3.675237,38.781822
158,0.314000,4161.114541,6.454138,1.176121,3.674603,38.602927
159,0.316000,4192.834749,6.484833,1.183470,3.673969,38.884047
160,0.318000,4215.903991,6.515723,1.190817,3.673331,39.088498
161,0.320000,4238.973233,6.546778,1.198163,3.672689,39.292950
162,0.322000,4345.668478,6.578304,1.205508,3.672036,40.238536
163,0.324000,4544.640691,6.610947,1.212851,3.671360,42.001927
164,0.326000,4783.984077,6.645192,1.220194,3.670650,44.123107
165,0.328000,5034.862085,6.681230,1.227534,3.669901,46.346513
166,0.330000,5242.485264,6.718943,1.234873,3.669116,48.186573
167,0.332000,5305.925679,6.757642,1.242210,3.668310,48.748814
168,0.334000,5164.626572,6.796047,1.249546,3.667511,47.496551
169,0.336000,4867.610080,6.832836,1.256881,3.666745,44.864243
170,0.338000,4582.128209,6.867483,1.264213,3.666025,42.334160
171,0.340000,4443.712757,6.900569,1.271545,3.665338,41.107453
172,0.342000,4368.737720,6.932866,1.278875,3.664668,40.442987
173,0.344000,4247.624199,6.964440,1.286203,3.664014,39.369619
174,0.346000,4063.070262,6.994888,1.293531,3.663383,37.734010
175,0.348000,3838.145152,7.023831,1.300857,3.662784,35.740611
176,0.350000,3616.103697,7.051132,1.308182,3.662220,33.772769
177,0.352000,3434.433415,7.076951,1.315506,3.661688,32.162717
178,0.354000,3244.112168,7.101404,1.322829,3.661185,30.475995
179,0.356000,3062.441887,7.124492,1.330151,3.660711,28.865942
180,0.358000,2880.771605,7.146247,1.337472,3.660266,27.255890
181,0.360000,2603.940700,7.166321,1.344792,3.659856,24.802476
182,0.362000,2269.436690,7.184156,1.352111,3.659494,21.837935
183,0.364000,1978.187509,7.199700,1.359430,3.659182,19.256740
184,0.366000,1822.470125,7.213607,1.366748,3.658904,17.876695
185,0.368000,1782.098951,7.226795,1.374065,3.658641,17.518905
186,0.370000,1805.168193,7.239919,1.381382,3.658380,17.723356
187,0.372000,1756.146054,7.252947,1.388699,3.658121,17.288898
188,0.374000,1686.938327,7.265542,1.396015,3.657871,16.675544
189,0.376000,1588.894049,7.277524,1.403330,3.657635,15.806627
190,0.378000,1430.293009,7.288567,1.410645,3.657418,14.401026
191,0.380000,1265.924659,7.298428,1.417960,3.657226,12.944312
192,0.382000,1222.669831,7.307529,1.425274,3.657051,12.560966
193,0.384000,1257.273694,7.316598,1.432588,3.656877,12.867642
194,0.386000,1398.572801,7.326310,1.439902,3.656689,14.119905
195,0.388000,1562.941151,7.337139,1.447215,3.656476,15.576620
196,0.390000,1637.916188,7.348842,1.454528,3.656246,16.241086
197,0.392000,1692.705638,7.361020,1.461840,3.656005,16.726657
198,0.394000,1917.630748,7.374218,1.469152,3.655742,18.720056
199,0.396000,2243.483793,7.389430,1.476463,3.655436,21.607928
200,0.398000,2546.267595,7.406937,1.483773,3.655080,24.291349
201,0.400000,2765.425395,7.426351,1.491083,3.654684,26.233634
202,0.402000,2854.818708,7.446890,1.498392,3.654264,27.025882
203,0.404000,2875.004295,7.467827,1.505700,3.653835,27.204777
204,0.406000,2814.447534,7.488614,1.513008,3.653410,26.668093
205,0.408000,2661.613806,7.508619,1.520314,3.653001,25.313604
206,0.410000,2540.500285,7.527622,1.527620,3.652613,24.240236
207,0.412000,2601.057045,7.546401,1.534924,3.652230,24.776920
208,0.414000,2716.403256,7.565820,1.542228,3.651834,25.799176
209,0.416000,2788.494637,7.585922,1.549532,3.651423,26.438085
210,0.418000,2779.843671,7.606253,1.556834,3.651006,26.361416
211,0.420000,2690.450358,7.626224,1.564136,3.650598,25.569168
212,0.422000,2684.683048,7.645846,1.571437,3.650197,25.518055
213,0.424000,2751.007119,7.665686,1.578737,3.649791,26.105852
214,0.426000,2716.403256,7.685640,1.586036,3.649383,25.799176
215,0.428000,2632.777253,7.705160,1.593334,3.648984,25.058040
216,0.430000,2500.129111,7.723889,1.600632,3.648602,23.882446
217,0.432000,2231.949172,7.741154,1.607929,3.648251,21.505702
218,0.434000,1859.957643,7.756081,1.615225,3.647950,18.208928
219,0.436000,1505.268046,7.768357,1.622520,3.647707,15.065492
220,0.438000,1234.204452,7.778350,1.629816,3.647512,12.663191
221,0.440000,1147.694794,7.787038,1.637110,3.647345,11.896500
222,0.442000,1156.345760,7.795441,1.644405,3.647184,11.973169
223,0.444000,1092.905344,7.803644,1.651699,3.647028,11.410928
224,0.446000,1020.813962,7.811353,1.658993,3.646882,10.772018
225,0.448000,1061.185136,7.818946,1.666287,3.646739,11.129808
226,0.450000,1190.949623,7.827158,1.673580,3.646582,12.279845
227,0.452000,1338.016041,7.836380,1.680873,3.646404,13.583221
228,0.454000,1462.013217,7.846590,1.688166,3.646204,14.682146
229,0.456000,1502.384391,7.857398,1.695458,3.645992,15.039935
230,0.458000,1554.290186,7.868543,1.702750,3.645772,15.499951
231,0.460000,1623.497912,7.880128,1.710041,3.645543,16.113304
232,0.462000,1617.730601,7.891943,1.717332,3.645309,16.062191
233,0.464000,1600.428670,7.903674,1.724622,3.645077,15.908853
234,0.466000,1718.658535,7.915772,1.731912,3.644837,16.956665
235,0.468000,1880.143230,7.928889,1.739201,3.644575,18.387823
236,0.470000,1995.489440,7.943013,1.746490,3.644291,19.410078
237,0.472000,2079.115443,7.957862,1.753779,3.643992,20.151213
238,0.474000,2139.672203,7.973234,1.761066,3.643681,20.687898
239,0.476000,2312.691519,7.989456,1.768353,3.643353,22.221281
