[NO1-A-1045HR-BW]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
95,0.188000,10348.504655,5.490811,0.702349,3.667128,87.140091
96,0.190000,9638.313159,5.564090,0.709681,3.665580,81.079247
97,0.192000,9009.286405,5.632432,0.717011,3.664137,75.711071
98,0.194000,8519.399210,5.696648,0.724338,3.662782,71.530326
99,0.196000,8099.081794,5.757507,0.731662,3.661498,67.943296
100,0.198000,7710.650527,5.815385,0.738984,3.660278,64.628386
101,0.200000,7394.687780,5.870666,0.746304,3.659113,61.931929
102,0.202000,7133.801108,5.923820,0.753621,3.657993,59.705496
103,0.204000,6884.509399,5.975091,0.760936,3.656913,57.578016
104,0.206000,6542.457985,6.024186,0.768248,3.655880,54.658916
105,0.208000,6171.419162,6.070660,0.775559,3.654903,51.492434
106,0.210000,5794.582858,6.114389,0.782868,3.653984,48.276476
107,0.212000,5522.101223,6.155735,0.790175,3.653116,45.951091
108,0.214000,5368.467961,6.195515,0.797481,3.652281,44.639970
109,0.216000,5356.872998,6.234683,0.804784,3.651460,44.541018
110,0.218000,5588.772262,6.274646,0.812086,3.650621,46.520069
111,0.220000,5980.102270,6.316874,0.819387,3.649733,49.859717
112,0.222000,6432.305834,6.362170,0.826685,3.648780,53.718867
113,0.224000,6930.889252,6.410922,0.833982,3.647751,57.973826
114,0.226000,7493.244967,6.463530,0.841276,3.646640,62.773025
115,0.228000,8070.094386,6.520274,0.848568,3.645439,67.695915
116,0.230000,8609.260175,6.581066,0.855858,3.644150,72.297208
117,0.232000,9145.527223,6.645755,0.863145,3.642777,76.873764
118,0.234000,9649.908122,6.714208,0.870429,3.641323,81.178200
119,0.236000,10151.390280,6.786296,0.877710,3.639790,85.457898
120,0.238000,10577.505178,6.861727,0.884988,3.638184,89.094404
121,0.240000,11018.113779,6.940278,0.892263,3.636510,92.854601
122,0.242000,11458.722381,7.021995,0.899534,3.634766,96.614798
