[N01-D-PMMA-BW]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
139,7.780000,2015.647364,8.386217,10.332565,3.500544,224.763479
140,7.800000,2044.649485,8.528220,10.402513,3.494193,225.748204
141,7.820000,2055.007385,8.671338,10.472332,3.487779,226.099891
142,7.840000,2077.794765,8.815346,10.542023,3.481312,226.873604
143,7.860000,2108.868465,8.960959,10.611584,3.474757,227.928666
144,7.880000,2125.441106,9.107950,10.681013,3.468126,228.491366
145,7.900000,2158.586386,9.256381,10.750308,3.461415,229.616766
146,7.920000,2168.944286,9.406027,10.819469,3.454633,229.968453
147,7.940000,2189.660086,9.556451,10.888493,3.447801,230.671828
148,7.960000,2208.304307,9.707932,10.957380,3.440906,231.304866
149,7.980000,2231.091687,9.860532,11.026129,3.433945,232.078578
150,8.000000,2247.664327,10.014172,11.094737,3.426919,232.641278
151,8.020000,2276.666448,10.169056,11.163205,3.419820,233.626003
152,8.040000,2287.024348,10.324962,11.231529,3.412658,233.977691
153,8.060000,2324.312788,10.482163,11.299710,3.405419,235.243766
154,8.080000,2330.527528,10.640510,11.367746,3.398110,235.454778
155,8.100000,2355.386488,10.799569,11.435634,3.390750,236.298828
156,8.120000,2380.245449,10.959965,11.503375,3.383311,237.142878
157,8.140000,2396.818089,11.121408,11.570966,3.375805,237.705578
158,8.160000,2409.247569,11.283470,11.638406,3.368251,238.127603
159,8.180000,2421.677049,11.446003,11.705696,3.360658,238.549628
160,8.200000,2448.607590,11.609489,11.772832,3.353002,239.464016
161,8.220000,2463.108650,11.773989,11.839815,3.345278,239.956378
162,8.240000,2475.538130,11.939008,11.906643,3.337511,240.378403
163,8.260000,2498.325510,12.104816,11.973315,3.329688,241.152116
164,8.280000,2516.969730,12.271611,12.039830,3.321797,241.785153
165,8.300000,2529.399211,12.439041,12.106186,3.313857,242.207178
166,8.320000,2539.757111,12.606823,12.172384,3.305879,242.558866
167,8.340000,2556.329751,12.775088,12.238421,3.297859,243.121566
168,8.360000,2585.331871,12.944443,12.304297,3.289765,244.106291
169,8.380000,2589.475031,13.114471,12.370011,3.281617,244.246966
170,8.400000,2616.405572,13.285094,12.435561,3.273419,245.161353
171,8.420000,2612.262412,13.456035,12.500947,3.265185,245.020678
172,8.440000,2645.407692,13.627489,12.566168,3.256903,246.146078
173,8.460000,2649.550852,13.799719,12.631223,3.248562,246.286753
174,8.480000,2664.051912,13.972112,12.696110,3.240191,246.779116
175,8.500000,2674.409812,14.144863,12.760830,3.231779,247.130803
176,8.520000,2703.411933,14.318434,12.825381,3.223304,248.115528
177,8.540000,2697.197193,14.492282,12.889762,3.214792,247.904516
178,8.560000,2715.841413,14.666068,12.953973,3.206261,248.537553
179,8.580000,2719.984573,14.840122,13.018012,3.197692,248.678228
180,8.600000,2748.986693,15.014766,13.081880,3.189070,249.662953
181,8.620000,2748.986693,15.189862,13.145574,3.180401,249.662953
182,8.640000,2761.416173,15.364875,13.209096,3.171713,250.084978
183,8.660000,2771.774074,15.540130,13.272443,3.162987,250.436666
184,8.680000,2786.275134,15.715686,13.335615,3.154222,250.929028
