[N01-A-ABS-0C]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
96,6.680000,1632.821886,5.426263,7.818481,3.975561,80.568180
97,6.700000,1665.766590,5.557316,7.897941,3.970439,81.711498
98,6.720000,1682.238942,5.690159,7.977298,3.965237,82.283157
99,6.740000,1713.124602,5.824702,8.056550,3.959958,83.355017
100,6.760000,1741.951218,5.961428,8.135695,3.954583,84.355420
101,6.780000,1772.836878,6.100326,8.214732,3.949112,85.427281
102,6.800000,1811.958714,6.241793,8.293659,3.943528,86.784971
103,6.820000,1842.844373,6.385816,8.372472,3.937832,87.856831
104,6.840000,1875.789077,6.532141,8.451171,3.932032,89.000149
105,6.860000,1900.497605,6.680514,8.529753,3.926139,89.857637
106,6.880000,1933.442309,6.830924,8.608216,3.920154,91.000955
107,6.900000,1970.505101,6.983844,8.686558,3.914055,92.287188
108,6.920000,1986.977453,7.138619,8.764777,3.907870,92.858847
109,6.940000,2017.863113,7.294997,8.842872,3.901609,93.930707
110,6.960000,2038.453553,7.453129,8.920841,3.895265,94.645281
111,6.980000,2050.807817,7.612286,8.998682,3.888867,95.074025
112,7.000000,2038.453553,7.771181,9.076395,3.882470,94.645281
113,7.020000,2087.870608,7.931250,9.153980,3.876013,96.360258
114,7.040000,2124.933400,8.094398,9.231434,3.869417,97.646490
115,7.060000,2172.291412,8.260530,9.308755,3.862684,99.290010
116,7.080000,2203.177072,8.429389,9.385941,3.855825,100.361870
117,7.100000,2250.535084,8.600959,9.462987,3.848840,102.005390
118,7.120000,2273.184568,8.774909,9.539893,3.841742,102.791421
119,7.140000,2291.715964,8.950116,9.616656,3.834578,103.434537
120,7.160000,2324.660668,9.126966,9.693275,3.827331,104.577855
121,7.180000,2339.073976,9.305291,9.769749,3.820007,105.078056
122,7.200000,2378.195811,9.485315,9.846075,3.812597,106.435746
123,7.220000,2394.668163,9.667106,9.922252,3.805098,107.007405
124,7.240000,2425.553823,9.850336,9.998278,3.797522,108.079266
125,7.260000,2452.321395,10.035387,10.074152,3.789853,109.008211
126,7.280000,2464.675659,10.221543,10.149871,3.782121,109.436956
127,7.300000,2497.620363,10.409028,10.225436,3.774316,110.580273
128,7.320000,2518.210803,10.598143,10.300843,3.766425,111.294847
129,7.340000,2551.155507,10.788873,10.376092,3.758447,112.438165
130,7.360000,2584.100211,10.981670,10.451180,3.750363,113.581483
131,7.380000,2598.513519,11.175825,10.526106,3.742203,114.081684
132,7.400000,2623.222046,11.371017,10.600867,3.733980,114.939173
133,7.420000,2654.107706,11.567851,10.675464,3.725667,116.011033
134,7.440000,2678.816234,11.766313,10.749893,3.717264,116.868522
135,7.460000,2699.406674,11.966007,10.824154,3.708789,117.583095
136,7.480000,2715.879026,12.166616,10.898244,3.700253,118.154754
137,7.500000,2742.646598,12.368360,10.972163,3.691648,119.083700
138,7.520000,2429.671911,12.559105,11.045915,3.683504,108.222180
139,7.540000,1513.397335,12.704255,11.119523,3.677343,76.423653
140,7.560000,1268.371100,12.806496,11.193027,3.673054,67.920226
141,7.580000,1208.658824,12.897433,11.266450,3.669256,65.847962
142,7.600000,1109.824712,12.982465,11.339800,3.665714,62.418009
143,7.620000,1027.462952,13.060778,11.413082,3.662464,59.559714
144,7.640000,951.278325,13.133220,11.486301,3.659469,56.915792
145,7.660000,975.986853,13.203720,11.559461,3.656558,57.773280
146,7.680000,1163.359856,13.281908,11.632560,3.653305,64.275900
147,7.700000,1336.319551,13.373178,11.705588,3.649470,70.278319
148,7.720000,1186.009340,13.465184,11.778538,3.645600,65.061931
149,7.740000,1097.470448,13.548392,11.851416,3.642114,61.989265
150,7.760000,988.341117,13.624328,11.924226,3.638947,58.202024
151,7.780000,973.927809,13.695705,11.996975,3.635979,57.701823
152,7.800000,786.554805,13.759695,12.069669,3.633337,51.199203
153,7.820000,842.148993,13.818851,12.142311,3.630907,53.128551
154,7.840000,827.735685,13.879462,12.214904,3.628410,52.628350
155,7.860000,774.200541,13.937569,12.287448,3.626024,50.770458
156,7.880000,547.705702,13.985491,12.359950,3.624088,42.910148
157,7.900000,487.993427,14.023018,12.432417,3.622614,40.837884
158,7.920000,525.056218,14.059709,12.504855,3.621177,42.124117
159,7.940000,747.432970,14.105775,12.577260,3.619322,49.841513
160,7.960000,856.562301,14.163808,12.649622,3.616931,53.628753
161,7.980000,908.038401,14.227608,12.721934,3.614282,55.415187
162,8.000000,971.868765,14.295526,12.794191,3.611447,57.630365
163,8.020000,959.514501,14.365249,12.866391,3.608529,57.201621
164,8.040000,1031.581040,14.437067,12.938532,3.605515,59.702629
165,8.060000,1101.588536,14.513943,13.010610,3.602272,62.132179
166,8.080000,1218.954044,14.597492,13.082620,3.598726,66.205249
167,8.100000,1295.138671,14.687917,13.154555,3.594869,68.849172
168,8.120000,1266.312056,14.779948,13.226414,3.590935,67.848769
169,8.140000,1190.127428,14.868113,13.298195,3.587170,65.204846
170,8.160000,1132.474196,14.951388,13.369902,3.583621,63.204040
171,8.180000,1126.297064,15.032295,13.441540,3.580176,62.989668
172,8.200000,1122.178976,15.112756,13.513110,3.576746,62.846753
173,8.220000,1072.761920,15.191228,13.584611,3.573403,61.131776
174,8.240000,1050.112436,15.267053,13.656047,3.570177,60.345745
175,8.260000,1029.521996,15.341267,13.727419,3.567020,59.631172
176,8.280000,1002.754425,15.413728,13.798729,3.563939,58.702226
177,8.300000,992.459205,15.484806,13.869977,3.560918,58.344939
178,8.320000,1021.285821,15.556482,13.941165,3.557867,59.345342
179,8.340000,1074.820964,15.631025,14.012290,3.554684,61.203234
180,8.360000,1093.352360,15.708061,14.083351,3.551384,61.846350
181,8.380000,1138.651328,15.787289,14.154345,3.547981,63.418412
182,8.400000,1173.655076,15.869288,14.225269,3.544449,64.633187
183,8.420000,1214.835956,15.953902,14.296121,3.540794,66.062335
184,8.440000,1218.954044,16.040032,14.366900,3.537066,66.205249
185,8.460000,1278.666320,16.128326,14.437603,3.533235,68.277513
186,8.480000,1288.961540,16.218995,14.508228,3.529291,68.634800
187,8.500000,1299.256759,16.310289,14.578774,3.525314,68.992087
188,8.520000,1293.079627,16.401626,14.649241,3.521330,68.777714
189,8.540000,1274.548232,16.491990,14.719628,3.517386,68.134598
190,8.560000,1264.253012,16.581240,14.789937,3.513489,67.777311
191,8.580000,1210.717868,16.668152,14.860169,3.509694,65.919420
192,8.600000,1216.895000,16.753309,14.930325,3.505976,66.133792
193,8.620000,1183.950296,16.837438,15.000408,3.502301,64.990474
194,8.640000,1216.895000,16.921478,15.070417,3.498626,66.133792
195,8.660000,1165.418900,17.004784,15.140353,3.494981,64.347358
196,8.680000,1161.300812,17.086061,15.210217,3.491426,64.204443
197,8.700000,1148.946548,17.166681,15.280011,3.487897,63.775699
198,8.720000,1179.832208,17.247865,15.349733,3.484338,64.847559
199,8.740000,1192.186472,17.330470,15.419384,3.480710,65.276304
200,8.760000,1177.773164,17.412919,15.488962,3.477085,64.776102
201,8.780000,1204.540736,17.495710,15.558467,3.473440,65.705048
202,8.800000,1235.426396,17.580415,15.627898,3.469702,66.776908
203,8.820000,1258.075880,17.666884,15.697254,3.465877,67.562939
204,8.840000,1260.134924,17.754113,15.766533,3.462013,67.634397
205,8.860000,1251.898748,17.841032,15.835735,3.458159,67.348567
206,8.880000,1284.843452,17.928707,15.904859,3.454265,68.491885
207,8.900000,1295.138671,18.017775,15.973904,3.450301,68.849172
208,8.920000,1262.193968,18.105961,16.042871,3.446374,67.705854
209,8.940000,1253.957792,18.192628,16.111760,3.442513,67.420025
210,8.960000,1253.957792,18.278915,16.180572,3.438665,67.420025
211,8.980000,1239.544484,18.364611,16.249307,3.434841,66.919823
212,9.000000,1225.131176,18.449223,16.317966,3.431063,66.419621
213,9.020000,1229.249264,18.533388,16.386550,3.427302,66.562536
214,9.040000,1194.245516,18.616404,16.455059,3.423590,65.347761
215,9.060000,1206.599780,18.698555,16.523494,3.419915,65.776505
216,9.080000,1194.245516,18.780618,16.591855,3.416240,65.347761
217,9.100000,1173.655076,18.861468,16.660144,3.412619,64.633187
218,9.120000,1175.714120,18.941601,16.728360,3.409027,64.704645
219,9.140000,1179.832208,19.021860,16.796505,3.405425,64.847559
220,9.160000,1194.245516,19.102664,16.864577,3.401793,65.347761
221,9.180000,1169.536988,19.183032,16.932577,3.398178,64.490273
222,9.200000,1192.186472,19.263245,17.000504,3.394566,65.276304
223,9.220000,1175.714120,19.343582,17.068359,3.390944,64.704645
224,9.240000,1169.536988,19.423067,17.136142,3.387359,64.490273
225,9.260000,1169.536988,19.502258,17.203854,3.383783,64.490273
226,9.280000,1151.005592,19.580739,17.271494,3.380238,63.847156
227,9.300000,1146.887504,19.658373,17.339063,3.376729,63.704242
228,9.320000,1116.001844,19.734746,17.406563,3.373276,62.632381
229,9.340000,1093.352360,19.809237,17.473995,3.369910,61.846350
230,9.360000,1087.175228,19.882683,17.541360,3.366590,61.631978
231,9.380000,1068.643832,19.955225,17.608659,3.363311,60.988862
232,9.400000,1048.053392,20.026383,17.675893,3.360094,60.274288
233,9.420000,1019.226777,20.095813,17.743064,3.356957,59.273885
234,9.440000,994.518249,20.163383,17.810173,3.353906,58.416396
235,9.460000,967.750677,20.229167,17.877221,3.350938,57.487451
236,9.480000,922.451709,20.292480,17.944211,3.348087,55.915389
237,9.500000,877.152741,20.352709,18.011146,3.345381,54.343327
238,9.520000,854.503257,20.410617,18.078028,3.342785,53.557296
239,9.540000,827.735685,20.466830,18.144858,3.340269,52.628350
240,9.560000,798.909069,20.521145,18.211639,3.337842,51.627947
241,9.580000,759.787234,20.573154,18.278373,3.335525,50.270257
242,9.600000,726.842530,20.622725,18.345061,3.333324,49.126939
243,9.620000,698.015914,20.670206,18.411707,3.331223,48.126536
244,9.640000,648.598858,20.715052,18.478312,3.329248,46.411559
245,9.660000,603.299890,20.756719,18.544878,3.327425,44.839497
246,9.680000,539.469526,20.794735,18.611410,3.325779,42.624319
247,9.700000,485.934383,20.828831,18.677911,3.324322,40.766427
248,9.720000,422.104019,20.859012,18.744385,3.323054,38.551249
249,9.740000,397.395491,20.886240,18.810835,3.321928,37.693760
250,9.760000,352.096523,20.911134,18.877263,3.320916,36.121698
251,9.780000,327.387995,20.933696,18.943673,3.320017,35.264210
252,9.800000,284.148071,20.953997,19.010065,3.319227,33.763605
