[N02-B-2024-T4-0C]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
286,0.570000,1075.603413,8.264407,2.109495,3.635363,11.283146
287,0.572000,983.326444,8.271891,2.116765,3.635221,10.465342
288,0.574000,833.376371,8.278495,2.124036,3.635098,9.136409
289,0.576000,683.426297,8.284009,2.131306,3.634999,7.807477
290,0.578000,582.498363,8.288611,2.138576,3.634920,6.913003
291,0.580000,524.825258,8.292636,2.145845,3.634853,6.401876
292,0.582000,475.803118,8.296273,2.153115,3.634794,5.967417
293,0.584000,386.409805,8.299407,2.160385,3.634746,5.175169
294,0.586000,285.481871,8.301849,2.167654,3.634713,4.280695
295,0.588000,187.437592,8.303568,2.174924,3.634696,3.411778
296,0.590000,141.299108,8.304763,2.182193,3.634690,3.002876
297,0.592000,147.066419,8.305811,2.189462,3.634687,3.053989
298,0.594000,216.274145,8.307131,2.196732,3.634678,3.667342
299,0.596000,265.296284,8.308882,2.204001,3.634660,4.101801
300,0.598000,297.016492,8.310926,2.211270,3.634636,4.382921
301,0.600000,239.343387,8.312875,2.218540,3.634613,3.871793
302,0.602000,175.902971,8.314384,2.225809,3.634600,3.309552
303,0.604000,184.553937,8.315694,2.233078,3.634592,3.386222
304,0.606000,291.249182,8.317424,2.240347,3.634574,4.331808
305,0.608000,432.548289,8.320054,2.247616,3.634537,5.584071
306,0.610000,513.290637,8.323492,2.254885,3.634483,6.299650
307,0.612000,516.174292,8.327234,2.262154,3.634422,6.325207
308,0.614000,504.639671,8.330944,2.269423,3.634361,6.222981
309,0.616000,524.825258,8.334685,2.276692,3.634301,6.401876
310,0.618000,559.429121,8.338626,2.283960,3.634235,6.708552
311,0.620000,640.171468,8.342985,2.291229,3.634161,7.424131
312,0.622000,703.611884,8.347869,2.298497,3.634075,7.986372
313,0.624000,752.634023,8.353161,2.305765,3.633981,8.420830
314,0.626000,738.215747,8.358578,2.313033,3.633884,8.293049
315,0.628000,680.542642,8.363734,2.320300,3.633793,7.781921
316,0.630000,631.520502,8.368502,2.327568,3.633710,7.347462
317,0.632000,643.055123,8.373133,2.334835,3.633629,7.449688
318,0.634000,709.379194,8.378047,2.342102,3.633543,8.037485
319,0.636000,781.470576,8.383464,2.349369,3.633446,8.676394
320,0.638000,801.656163,8.389216,2.356636,3.633342,8.855289
321,0.640000,752.634023,8.394863,2.363903,3.633240,8.420830
322,0.642000,697.844573,8.400133,2.371169,3.633146,7.935259
323,0.644000,654.589744,8.405047,2.378435,3.633060,7.551913
324,0.646000,631.520502,8.409719,2.385701,3.632979,7.347462
325,0.648000,611.334916,8.414234,2.392967,3.632901,7.168567
326,0.650000,576.731052,8.418551,2.400233,3.632828,6.861891
327,0.652000,527.708913,8.422563,2.407499,3.632761,6.427432
328,0.654000,458.501187,8.426145,2.414764,3.632703,5.814079
329,0.656000,343.154976,8.429058,2.422029,3.632660,4.791823
330,0.658000,242.227042,8.431184,2.429295,3.632634,3.897349
331,0.660000,198.972213,8.432787,2.436560,3.632619,3.514004
332,0.662000,201.855869,8.434243,2.443825,3.632607,3.539560
333,0.664000,219.157800,8.435772,2.451090,3.632594,3.692898
334,0.666000,253.761663,8.437490,2.458356,3.632577,3.999575
335,0.668000,253.761663,8.439334,2.465621,3.632556,3.999575
336,0.670000,262.412629,8.441209,2.472886,3.632536,4.076244
