[N01-D-PMMA-0C]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
2,0.020000,4533.652885,153.933617
3,0.040000,4535.724465,154.003954
4,0.060000,4523.294985,153.581929
5,0.080000,4519.151825,153.441254
6,0.100000,4539.867625,154.144629
7,0.120000,4531.581305,153.863279
8,0.140000,4527.438145,153.722604
9,0.160000,4519.151825,153.441254
10,0.180000,4519.151825,153.441254
11,0.200000,4529.509725,153.792942
12,0.220000,4529.509725,153.792942
13,0.240000,4525.366565,153.652267
14,0.260000,4529.509725,153.792942
15,0.280000,4517.080245,153.370917
16,0.300000,4523.294985,153.581929
17,0.320000,4521.223405,153.511592
18,0.340000,4525.366565,153.652267
19,0.360000,4529.509725,153.792942
20,0.380000,4506.722345,153.019229
21,0.400000,4525.366565,153.652267
22,0.420000,4535.724465,154.003954
23,0.440000,4525.366565,153.652267
24,0.460000,4525.366565,153.652267
25,0.480000,4521.223405,153.511592
26,0.500000,4527.438145,153.722604
27,0.520000,4529.509725,153.792942
28,0.540000,4515.008665,153.300579
29,0.560000,4527.438145,153.722604
30,0.580000,4529.509725,153.792942
31,0.600000,4531.581305,153.863279
32,0.620000,4519.151825,153.441254
33,0.640000,4515.008665,153.300579
34,0.660000,4531.581305,153.863279
35,0.680000,4512.937085,153.230242
36,0.700000,4527.438145,153.722604
37,0.720000,4521.223405,153.511592
38,0.740000,4517.080245,153.370917
39,0.760000,4531.581305,153.863279
40,0.780000,4519.151825,153.441254
41,0.800000,4523.294985,153.581929
42,0.820000,4521.223405,153.511592
43,0.840000,4519.151825,153.441254
44,0.860000,4512.937085,153.230242
45,0.880000,4512.937085,153.230242
46,0.900000,4531.581305,153.863279
47,0.920000,4523.294985,153.581929
48,0.940000,4515.008665,153.300579
49,0.960000,4533.652885,153.933617
50,0.980000,4523.294985,153.581929
51,1.000000,4533.652885,153.933617
52,1.020000,4517.080245,153.370917
53,1.040000,4525.366565,153.652267
54,1.060000,4519.151825,153.441254
55,1.080000,4525.366565,153.652267
56,1.100000,4525.366565,153.652267
57,1.120000,4517.080245,153.370917
58,1.140000,4525.366565,153.652267
59,1.160000,4521.223405,153.511592
60,1.180000,4527.438145,153.722604
61,1.200000,4527.438145,153.722604
62,1.220000,4521.223405,153.511592
63,1.240000,4517.080245,153.370917
64,1.260000,4529.509725,153.792942
65,1.280000,4527.438145,153.722604
66,1.300000,4521.223405,153.511592
67,1.320000,4523.294985,153.581929
68,1.340000,4519.151825,153.441254
69,1.360000,4533.652885,153.933617
70,1.380000,4515.008665,153.300579
71,1.400000,4527.438145,153.722604
72,1.420000,4517.080245,153.370917
73,1.440000,4512.937085,153.230242
74,1.460000,4525.366565,153.652267
75,1.480000,4517.080245,153.370917
76,1.500000,4525.366565,153.652267
77,1.520000,4523.294985,153.581929
78,1.540000,4529.509725,153.792942
79,1.560000,4525.366565,153.652267
80,1.580000,4515.008665,153.300579
81,1.600000,4527.438145,153.722604
82,1.620000,4523.294985,153.581929
83,1.640000,4527.438145,153.722604
84,1.660000,4527.438145,153.722604
85,1.680000,4521.223405,153.511592
86,1.700000,4515.008665,153.300579
87,1.720000,4521.223405,153.511592
88,1.740000,4525.366565,153.652267
89,1.760000,4523.294985,153.581929
90,1.780000,4523.294985,153.581929
91,1.800000,4523.294985,153.581929
92,1.820000,4535.724465,154.003954
93,1.840000,4523.294985,153.581929
94,1.860000,4521.223405,153.511592
95,1.880000,4519.151825,153.441254
96,1.900000,4523.294985,153.581929
97,1.920000,4519.151825,153.441254
98,1.940000,4529.509725,153.792942
99,1.960000,4533.652885,153.933617
100,1.980000,4533.652885,153.933617
101,2.000000,4521.223405,153.511592
102,2.020000,4523.294985,153.581929
103,2.040000,4519.151825,153.441254
104,2.060000,4523.294985,153.581929
105,2.080000,4521.223405,153.511592
106,2.100000,4527.438145,153.722604
107,2.120000,4512.937085,153.230242
108,2.140000,4527.438145,153.722604
109,2.160000,4531.581305,153.863279
110,2.180000,4517.080245,153.370917
111,2.200000,4537.796045,154.074292
112,2.220000,4519.151825,153.441254
113,2.240000,4523.294985,153.581929
114,2.260000,4523.294985,153.581929
115,2.280000,4525.366565,153.652267
116,2.300000,4533.652885,153.933617
117,2.320000,4515.008665,153.300579
118,2.340000,4521.223405,153.511592
119,2.360000,4527.438145,153.722604
120,2.380000,4523.294985,153.581929
121,2.400000,4525.366565,153.652267
122,2.420000,4523.294985,153.581929
123,2.440000,4521.223405,153.511592
124,2.460000,4531.581305,153.863279
125,2.480000,4515.008665,153.300579
126,2.500000,4529.509725,153.792942
127,2.520000,4531.581305,153.863279
128,2.540000,4517.080245,153.370917
129,2.560000,4527.438145,153.722604
130,2.580000,4521.223405,153.511592
131,2.600000,4519.151825,153.441254
132,2.620000,4521.223405,153.511592
133,2.640000,4525.366565,153.652267
134,2.660000,4529.509725,153.792942
135,2.680000,4519.151825,153.441254
136,2.700000,4529.509725,153.792942
137,2.720000,4521.223405,153.511592
138,2.740000,4529.509725,153.792942
139,2.760000,4531.581305,153.863279
140,2.780000,4508.793925,153.089567
141,2.800000,4521.223405,153.511592
142,2.820000,4510.865505,153.159904
143,2.840000,4515.008665,153.300579
144,2.860000,4527.438145,153.722604
145,2.880000,4517.080245,153.370917
146,2.900000,4533.652885,153.933617
147,2.920000,4527.438145,153.722604
148,2.940000,4531.581305,153.863279
149,2.960000,4510.865505,153.159904
150,2.980000,4527.438145,153.722604
151,3.000000,4533.652885,153.933617
152,3.020000,4529.509725,153.792942
153,3.040000,4535.724465,154.003954
154,3.060000,4527.438145,153.722604
155,3.080000,4523.294985,153.581929
156,3.100000,4533.652885,153.933617
157,3.120000,4529.509725,153.792942
158,3.140000,4515.008665,153.300579
159,3.160000,4525.366565,153.652267
160,3.180000,4525.366565,153.652267
161,3.200000,4521.223405,153.511592
162,3.220000,4521.223405,153.511592
163,3.240000,4523.294985,153.581929
164,3.260000,4537.796045,154.074292
165,3.280000,4525.366565,153.652267
166,3.300000,4529.509725,153.792942
167,3.320000,4529.509725,153.792942
168,3.340000,4525.366565,153.652267
169,3.360000,4535.724465,154.003954
170,3.380000,4523.294985,153.581929
171,3.400000,4523.294985,153.581929
172,3.420000,4517.080245,153.370917
173,3.440000,4525.366565,153.652267
174,3.460000,4519.151825,153.441254
175,3.480000,4521.223405,153.511592
176,3.500000,4517.080245,153.370917
177,3.520000,4521.223405,153.511592
178,3.540000,4521.223405,153.511592
179,3.560000,4537.796045,154.074292
180,3.580000,4517.080245,153.370917
181,3.600000,4531.581305,153.863279
182,3.620000,4527.438145,153.722604
183,3.640000,4519.151825,153.441254
184,3.660000,4531.581305,153.863279
185,3.680000,4523.294985,153.581929
186,3.700000,4533.652885,153.933617
187,3.720000,4517.080245,153.370917
188,3.740000,4519.151825,153.441254
189,3.760000,4535.724465,154.003954
190,3.780000,4517.080245,153.370917
191,3.800000,4531.581305,153.863279
192,3.820000,4510.865505,153.159904
193,3.840000,4519.151825,153.441254
194,3.860000,4531.581305,153.863279
195,3.880000,4504.650765,152.948892
196,3.900000,4537.796045,154.074292
197,3.920000,4517.080245,153.370917
198,3.940000,4519.151825,153.441254
199,3.960000,4523.294985,153.581929
200,3.980000,4521.223405,153.511592
201,4.000000,4531.581305,153.863279
202,4.020000,4523.294985,153.581929
203,4.040000,4533.652885,153.933617
204,4.060000,4525.366565,153.652267
