[N01-D-2024-T4-RT]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
82,0.162000,7488.852711,3.379166,0.612017,3.740962,67.481648
83,0.164000,7563.827748,3.435469,0.619497,3.739804,68.146114
84,0.166000,7526.340230,3.491894,0.626976,3.738643,67.813881
85,0.168000,7373.506501,3.547591,0.634452,3.737496,66.459392
86,0.170000,7111.093872,3.601719,0.641926,3.736382,64.133761
87,0.172000,6759.287931,3.653537,0.649398,3.735316,61.015881
88,0.174000,6531.479165,3.703175,0.656867,3.734296,58.996926
89,0.176000,6401.714678,3.751465,0.664335,3.733303,57.846889
90,0.178000,6344.041573,3.799043,0.671800,3.732326,57.335761
91,0.180000,6439.202197,3.846748,0.679264,3.731345,58.179122
92,0.182000,6678.545583,3.895688,0.686726,3.730338,60.300302
93,0.184000,6946.725522,3.946508,0.694185,3.729291,62.677046
94,0.186000,7079.373664,3.998807,0.701643,3.728213,63.852640
95,0.188000,6964.027454,4.051157,0.709098,3.727134,62.830385
96,0.190000,6643.941720,4.101868,0.716551,3.726088,59.993625
97,0.192000,6248.880949,4.149902,0.724003,3.725099,56.492400
98,0.194000,5836.518247,4.194916,0.731452,3.724173,52.837836
99,0.196000,5421.271890,4.236837,0.738899,3.723311,49.157716
100,0.198000,5072.349603,4.275904,0.746345,3.722510,46.065393
101,0.200000,4858.959114,4.312870,0.753790,3.721752,44.174220
102,0.202000,4795.518698,4.348798,0.761232,3.721016,43.611979
103,0.204000,4798.402353,4.384494,0.768674,3.720285,43.637536
104,0.206000,4818.587940,4.420268,0.776113,3.719552,43.816431
105,0.208000,4907.981253,4.456443,0.783552,3.718810,44.608679
106,0.210000,5098.302500,4.493650,0.790989,3.718047,46.295400
107,0.212000,5303.042024,4.532319,0.798424,3.717252,48.109904
108,0.214000,5395.318992,4.572083,0.805858,3.716435,48.927709
109,0.216000,5406.853613,4.612224,0.813290,3.715609,49.029934
110,0.218000,5308.809334,4.652035,0.820720,3.714790,48.161017
111,0.220000,5187.695814,4.691023,0.828149,3.713988,47.087648
112,0.222000,5066.582293,4.729103,0.835576,3.713205,46.014280
113,0.224000,5046.396706,4.766651,0.843002,3.712434,45.835385
114,0.226000,5101.186156,4.804319,0.850426,3.711659,46.320957
115,0.228000,5308.809334,4.842953,0.857848,3.710864,48.161017
116,0.230000,5611.593137,4.883473,0.865269,3.710029,50.844438
117,0.232000,5856.703834,4.926015,0.872688,3.709151,53.016731
118,0.234000,6038.374115,4.970131,0.880106,3.708240,54.626784
119,0.236000,6214.277086,5.015561,0.887521,3.707300,56.185723
120,0.238000,6398.831023,5.062315,0.894935,3.706333,57.821332
121,0.240000,6496.875302,5.110104,0.902347,3.705343,58.690250
122,0.242000,6427.667576,5.157988,0.909756,3.704352,58.076896
123,0.244000,6217.160742,5.204823,0.917164,3.703382,56.211280
124,0.246000,6049.908736,5.250247,0.924570,3.702441,54.729009
125,0.248000,5894.191352,5.294464,0.931974,3.701526,53.348964
126,0.250000,5672.149897,5.337272,0.939376,3.700640,51.381122
127,0.252000,5441.457476,5.378394,0.946776,3.699790,49.336611
128,0.254000,5303.042024,5.418143,0.954175,3.698969,48.109904
129,0.256000,5187.695814,5.456943,0.961572,3.698168,47.087648
130,0.258000,5046.396706,5.494787,0.968968,3.697386,45.835385
131,0.260000,4902.213943,5.531567,0.976362,3.696627,44.557566
132,0.262000,4714.776351,5.567114,0.983754,3.695894,42.896401
133,0.264000,4530.222414,5.601279,0.991145,3.695191,41.260792
134,0.266000,4311.064614,5.633947,0.998535,3.694518,39.318506
135,0.268000,4065.953917,5.664893,1.005924,3.693882,37.146213
136,0.270000,3841.028807,5.694098,1.013311,3.693283,35.152814
137,0.272000,3662.242181,5.721808,1.020697,3.692715,33.568318
138,0.274000,3569.965212,5.748512,1.028082,3.692169,32.750514
139,0.276000,3523.826728,5.774702,1.035465,3.691634,32.341611
140,0.278000,3448.851691,5.800441,1.042848,3.691108,31.677145
141,0.280000,3388.294931,5.825676,1.050230,3.690592,31.140461
142,0.282000,3365.225689,5.850598,1.057611,3.690083,30.936010
143,0.284000,3353.691068,5.875390,1.064990,3.689577,30.833784
144,0.286000,3330.621826,5.900051,1.072369,3.689073,30.629333
145,0.288000,3347.923757,5.924687,1.079747,3.688570,30.782672
146,0.290000,3362.342034,5.949436,1.087123,3.688065,30.910454
147,0.292000,3376.760310,5.974289,1.094499,3.687557,31.038236
148,0.294000,3394.062241,5.999255,1.101873,3.687047,31.191574
149,0.296000,3414.247828,6.024356,1.109247,3.686534,31.370469
150,0.298000,3443.084381,6.049634,1.116620,3.686017,31.626033
151,0.300000,3546.895970,6.075397,1.123991,3.685489,32.546063
152,0.302000,3708.380665,6.102134,1.131361,3.684941,33.977220
153,0.304000,3869.865359,6.130057,1.138731,3.684368,35.408378
154,0.306000,3950.607707,6.158868,1.146099,3.683775,36.123957
155,0.308000,3982.327915,6.188089,1.153466,3.683174,36.405077
156,0.310000,4063.070262,6.217719,1.160832,3.682564,37.120656
157,0.312000,4094.790470,6.247759,1.168196,3.681945,37.401777
158,0.314000,4071.721228,6.277825,1.175559,3.681326,37.197326
159,0.316000,4048.651986,6.307716,1.182921,3.680710,36.992874
160,0.318000,4022.699088,6.337422,1.190282,3.680098,36.762867
161,0.320000,4034.233709,6.367070,1.197642,3.679487,36.865093
162,0.322000,4011.164467,6.396670,1.205000,3.678877,36.660641
163,0.324000,3907.352878,6.425799,1.212357,3.678277,35.740611
164,0.326000,3742.984528,6.453937,1.219713,3.677698,34.283897
165,0.328000,3578.616178,6.480862,1.227068,3.677144,32.827183
166,0.330000,3373.876655,6.506425,1.234422,3.676620,31.012679
167,0.332000,3172.020786,6.530490,1.241775,3.676127,29.223732
168,0.334000,2955.746642,6.553015,1.249126,3.675667,27.307003
169,0.336000,2696.217668,6.573789,1.256477,3.675244,25.006928
170,0.338000,2456.874282,6.592727,1.263827,3.674861,22.885747
171,0.340000,2203.112619,6.609851,1.271177,3.674516,20.636785
172,0.342000,1943.583645,6.625088,1.278526,3.674211,18.336710
173,0.344000,1721.542190,6.638553,1.285874,3.673943,16.368868
174,0.346000,1611.963290,6.650800,1.293221,3.673702,15.397725
175,0.348000,1617.730601,6.662665,1.300569,3.673469,15.448838
176,0.350000,1681.171017,6.674783,1.307915,3.673231,16.011078
177,0.352000,1750.378743,6.687387,1.315261,3.672982,16.624432
178,0.354000,1796.517227,6.700414,1.322607,3.672724,17.033334
179,0.356000,1857.073988,6.713833,1.329952,3.672457,17.570018
180,0.358000,1920.514403,6.727705,1.337297,3.672181,18.132259
181,0.360000,1949.350956,6.741915,1.344641,3.671898,18.387823
182,0.362000,1969.536543,6.756305,1.351985,3.671611,18.566717
183,0.364000,2007.024061,6.770904,1.359327,3.671319,18.898950
184,0.366000,2044.511580,6.785778,1.366670,3.671022,19.231183
185,0.368000,2041.627924,6.800778,1.374012,3.670722,19.205627
186,0.370000,2021.442337,6.815692,1.381353,3.670423,19.026732
187,0.372000,2053.162545,6.830647,1.388693,3.670124,19.307853
188,0.374000,2217.530895,6.846320,1.396033,3.669810,20.764567
189,0.376000,2482.827179,6.863568,1.403372,3.669461,23.115755
190,0.378000,2725.054221,6.882678,1.410711,3.669073,25.262491
191,0.380000,2941.328366,6.903467,1.418049,3.668649,27.179221
192,0.382000,3151.835200,6.925819,1.425386,3.668192,29.044837
193,0.384000,3342.156447,6.949638,1.432721,3.667704,30.731559
194,0.386000,3474.804589,6.974639,1.440056,3.667190,31.907153
195,0.388000,3564.197902,7.000451,1.447390,3.666659,32.699401
196,0.390000,3572.848868,7.026618,1.454723,3.666120,32.776070
197,0.392000,3552.663281,7.052739,1.462055,3.665582,32.597175
198,0.394000,3483.455555,7.078529,1.469385,3.665051,31.983822
199,0.396000,3301.785273,7.103395,1.476715,3.664539,30.373769
200,0.398000,3071.092852,7.126747,1.484043,3.664060,28.329258
201,0.400000,2849.051397,7.148438,1.491371,3.663616,26.361416
202,0.402000,2676.032082,7.168679,1.498698,3.663204,24.828033
203,0.404000,2580.871458,7.187935,1.506024,3.662812,23.984672
204,0.406000,2537.616629,7.206682,1.513349,3.662431,23.601326
205,0.408000,2465.525248,7.225004,1.520674,3.662059,22.962416
206,0.410000,2407.852142,7.242850,1.527997,3.661697,22.451289
207,0.412000,2295.389587,7.260071,1.535321,3.661349,21.454589
208,0.414000,2128.137582,7.276267,1.542643,3.661022,19.972319
209,0.416000,1995.489440,7.291363,1.549965,3.660719,18.796725
210,0.418000,1894.561506,7.305603,1.557286,3.660434,17.902251
211,0.420000,1813.819159,7.319176,1.564606,3.660164,17.186672
212,0.422000,1718.658535,7.332105,1.571926,3.659907,16.343311
213,0.424000,1560.057496,7.344105,1.579246,3.659670,14.937710
214,0.426000,1375.503559,7.354848,1.586565,3.659460,13.302101
215,0.428000,1297.644867,7.364630,1.593884,3.659270,12.612078
216,0.430000,1366.852593,7.374380,1.601202,3.659081,13.225432
217,0.432000,1508.151701,7.384899,1.608520,3.658876,14.477695
218,0.434000,1675.403706,7.396547,1.615838,3.658646,15.959966
219,0.436000,1851.306677,7.409449,1.623155,3.658390,17.518905
220,0.438000,2018.558682,7.423606,1.630471,3.658107,19.001176
221,0.440000,2151.206824,7.438859,1.637787,3.657800,20.176770
