[N01-C-ABS-RT]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
97,6.840000,1711.065558,5.904049,7.882928,3.956296,82.926273
98,6.860000,1737.833130,6.040404,7.962000,3.950931,83.855219
99,6.880000,1758.423570,6.178443,8.040964,3.945490,84.569792
100,6.900000,1779.014010,6.317915,8.119819,3.939982,85.284366
101,6.920000,1803.722538,6.458973,8.198563,3.934402,86.141854
102,6.940000,1830.490109,6.601854,8.277194,3.928738,87.070800
103,6.960000,1859.316725,6.746710,8.355711,3.922985,88.071203
104,6.980000,1877.848121,6.893209,8.434113,3.917155,88.714319
105,7.000000,1914.910913,7.041664,8.512397,3.911236,90.000552
106,7.020000,1941.678485,7.192387,8.590561,3.905214,90.929498
107,7.040000,1968.446057,7.344966,8.668604,3.899105,91.858444
108,7.060000,1989.036497,7.499149,8.746525,3.892920,92.573017
109,7.080000,2032.276421,7.655568,8.824320,3.886633,94.073622
110,7.100000,2050.807817,7.814131,8.901989,3.880245,94.716738
111,7.120000,2071.398257,7.973949,8.979529,3.873795,95.431312
112,7.140000,2104.342960,8.135571,9.056940,3.867258,96.574630
113,7.160000,2120.815312,8.298829,9.134219,3.860642,97.146289
114,7.180000,2137.287664,8.463076,9.211365,3.853972,97.717948
115,7.200000,2168.173324,8.628861,9.288377,3.847226,98.789808
116,7.220000,2188.763764,8.796333,9.365253,3.840397,99.504382
117,7.240000,2209.354204,8.965086,9.441992,3.833502,100.218955
118,7.260000,2227.885600,9.135033,9.518593,3.826543,100.862072
119,7.280000,2252.594128,9.306322,9.595053,3.819515,101.719560
120,7.300000,2285.538832,9.479494,9.671372,3.812394,102.862878
121,7.320000,2308.188316,9.654458,9.747548,3.805184,103.648909
122,7.340000,2339.073976,9.831125,9.823579,3.797887,104.720769
123,7.360000,2357.605371,10.009325,9.899463,3.790510,105.363886
124,7.380000,2386.431987,10.188970,9.975198,3.783057,106.364289
125,7.400000,2409.081471,10.370206,10.050784,3.775521,107.150320
126,7.420000,2415.258603,10.552167,10.126219,3.767938,107.364692
127,7.440000,2450.262351,10.735309,10.201501,3.760289,108.579467
128,7.460000,2468.793747,10.920089,10.276630,3.752554,109.222583
129,7.480000,2491.443231,11.106030,10.351603,3.744752,110.008614
130,7.500000,2507.915583,11.293046,10.426419,3.736887,110.580273
131,7.520000,2536.742199,11.481358,10.501077,3.728950,111.580677
132,7.540000,2561.450727,11.671262,10.575576,3.720926,112.438165
133,7.560000,2586.159255,11.862591,10.649914,3.712822,113.295653
134,7.580000,2610.867783,12.055334,10.724088,3.704638,114.153142
135,7.600000,2635.576310,12.249478,10.798098,3.696375,115.010630
136,7.620000,2660.284838,12.445011,10.871942,3.688032,115.868118
137,7.640000,2678.816234,12.641693,10.945619,3.679620,116.511235
138,7.660000,2705.583806,12.839589,11.019126,3.671134,117.440181
139,7.680000,2722.056158,13.038612,11.092464,3.662579,118.011839
140,7.700000,2748.823730,13.238750,11.165629,3.653954,118.940785
141,7.720000,2775.591302,13.440368,11.238621,3.645243,119.869731
142,7.740000,2790.004610,13.643003,11.311438,3.636465,120.369932
143,7.760000,2810.595050,13.846418,11.384079,3.627631,121.084506
144,7.780000,2833.244534,14.050903,11.456542,3.618727,121.870537
145,7.800000,2849.716886,14.256299,11.528827,3.609760,122.442196
146,7.820000,2872.366370,14.462593,11.600932,3.600730,123.228227
147,7.840000,2899.133941,14.670145,11.672856,3.591620,124.157173
148,7.860000,2923.842469,14.879015,11.744596,3.582427,125.014661
149,7.880000,2944.432909,15.088969,11.816152,3.573161,125.729235
150,7.900000,2969.141437,15.299993,11.887522,3.563823,126.586723
151,7.920000,2989.731877,15.512076,11.958704,3.554411,127.301297
152,7.940000,3004.145185,15.724838,12.029698,3.544943,127.801499
153,7.960000,3026.794669,15.938343,12.100501,3.535414,128.587530
154,7.980000,3039.148933,16.152508,12.171114,3.525830,129.016274
155,8.000000,3061.798417,16.367322,12.241534,3.516189,129.802305
156,8.020000,3082.388857,16.583064,12.311761,3.506478,130.516878
157,8.040000,3102.979297,16.799649,12.381792,3.496701,131.231452
158,8.060000,3133.864957,17.017424,12.451628,3.486841,132.303313
159,8.080000,3144.160177,17.236017,12.521265,3.476915,132.660599
160,8.100000,3160.632528,17.454914,12.590704,3.466945,133.232258
161,8.120000,3185.341056,17.674606,12.659943,3.456909,134.089747
162,8.140000,3212.108628,17.895435,12.728980,3.446790,135.018692
163,8.160000,3220.344804,18.116820,12.797814,3.436615,135.304522
164,8.180000,3245.053332,18.338679,12.866444,3.426386,136.162010
165,8.200000,3263.584728,18.561354,12.934868,3.416088,136.805127
166,8.220000,3288.293256,18.784831,13.003087,3.405720,137.662615
167,8.240000,3300.647520,19.008888,13.071097,3.395292,138.091359
168,8.260000,3325.356048,19.233511,13.138898,3.384805,138.948848
169,8.280000,3333.592224,19.458552,13.206488,3.374264,139.234677
170,8.300000,3354.182664,19.683860,13.273868,3.363677,139.949251
171,8.320000,3374.773104,19.909841,13.341035,3.353023,140.663824
172,8.340000,3393.304500,20.136413,13.407988,3.342307,141.306941
173,8.360000,3415.953983,20.363630,13.474726,3.331524,142.092972
174,8.380000,3413.894939,20.590799,13.541249,3.320708,142.021514
175,8.400000,3432.426335,20.817773,13.607554,3.309865,142.664631
176,8.420000,3444.780599,21.045024,13.673643,3.298972,143.093375
177,8.440000,3450.957731,21.272136,13.739513,3.288050,143.307747
178,8.460000,3477.725303,21.499573,13.805164,3.277074,144.236693
179,8.480000,3496.256699,21.727729,13.870595,3.266026,144.879809
180,8.500000,3529.201403,21.956790,13.935804,3.254894,146.023127
181,8.520000,3543.614711,22.186605,14.000790,3.243686,146.523328
182,8.540000,3553.909931,22.416427,14.065551,3.232438,146.880615
183,8.560000,3572.441327,22.646378,14.130087,3.221144,147.523731
184,8.580000,3613.622207,22.877440,14.194396,3.209753,148.952879
185,8.600000,3611.563163,23.108937,14.258477,3.198300,148.881421
186,8.620000,3615.681251,23.339672,14.322328,3.186843,149.024336
187,8.640000,3654.803087,23.570949,14.385950,3.175316,150.382026
188,8.660000,3660.980219,23.802824,14.449340,3.163716,150.596398
189,8.680000,3650.684999,24.033721,14.512498,3.152123,150.239111
190,8.700000,3675.393527,24.264221,14.575425,3.140507,151.096600
191,8.720000,3693.924922,24.495223,14.638118,3.128821,151.739716
192,8.740000,3704.220142,24.726264,14.700577,3.117089,152.097003
193,8.760000,3698.043010,24.956564,14.762802,3.105349,151.882631
194,8.780000,3708.338230,25.186123,14.824791,3.093604,152.239918
195,8.800000,3737.164846,25.416016,14.886545,3.081795,153.240321
196,8.820000,3743.341978,25.646106,14.948062,3.069929,153.454693
197,8.840000,3730.987714,25.875120,15.009342,3.058074,153.025949
198,8.860000,3720.692494,26.102558,15.070386,3.046255,152.668662
199,8.880000,3619.799339,26.325747,15.131194,3.034616,149.167251
200,8.900000,3115.333561,26.529800,15.191780,3.023952,131.660196
201,8.920000,2495.561319,26.699250,15.252171,3.015101,110.151529
202,8.940000,1906.674737,26.831850,15.312404,3.008199,89.714723
203,8.960000,1198.363604,26.925198,15.372519,3.003389,65.133389
204,8.980000,471.521075,26.975340,15.432562,3.000893,39.908939
205,9.000000,391.218359,27.001225,15.492568,2.999698,37.122101
206,9.020000,193.550136,27.018765,15.552555,2.998951,30.262194
207,9.040000,269.734763,27.032657,15.612528,2.998400,32.906117
208,9.060000,135.896904,27.044819,15.672492,2.997942,28.261388
209,9.080000,214.140576,27.055312,15.732447,2.997574,30.976768
210,9.100000,146.192124,27.066113,15.792394,2.997189,28.618675
211,9.120000,142.074036,27.074752,15.852335,2.996921,28.475760
212,9.140000,18.531396,27.079565,15.912273,2.996858,24.188318
213,9.160000,-41.180879,27.078887,15.972213,2.997090,22.116055

[Raw Data]

Point ID,Time [ms],Force [N],Voltage Ch1 [mV]
1,0.000000,678.454995,23.545202
2,0.020000,674.336907,23.402287
3,0.040000,674.336907,23.402287
4,0.060000,674.336907,23.402287
5,0.080000,674.336907,23.402287
6,0.100000,670.218819,23.259373
7,0.120000,670.218819,23.259373
8,0.140000,672.277863,23.330830
9,0.160000,666.100731,23.116458
10,0.180000,672.277863,23.330830
11,0.200000,676.395951,23.473745
12,0.220000,678.454995,23.545202
13,0.240000,668.159775,23.187915
14,0.260000,672.277863,23.330830
15,0.280000,668.159775,23.187915
16,0.300000,672.277863,23.330830
17,0.320000,682.573083,23.688117
18,0.340000,674.336907,23.402287
19,0.360000,676.395951,23.473745
20,0.380000,666.100731,23.116458
21,0.400000,672.277863,23.330830
22,0.420000,666.100731,23.116458
23,0.440000,668.159775,23.187915
