[B02-AB-2024-T4-NU]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
146,0.290000,6831.379312,5.365079,1.091767,3.698978,62.165919
147,0.292000,6952.492833,5.416057,1.099163,3.697919,63.239287
148,0.294000,7096.675596,5.468002,1.106558,3.696839,64.517106
149,0.296000,7281.229533,5.521147,1.113951,3.695733,66.152715
150,0.298000,7445.597883,5.575565,1.121341,3.694601,67.609430
151,0.300000,7572.478714,5.631042,1.128729,3.693445,68.733911
152,0.302000,7644.570096,5.687237,1.136115,3.692274,69.372821
153,0.304000,7690.708580,5.743850,1.143498,3.691093,69.781723
154,0.306000,7739.730719,5.800796,1.150879,3.689905,70.216181
155,0.308000,7774.334582,5.858032,1.158258,3.688711,70.522858
156,0.310000,7806.054790,5.915494,1.165634,3.687511,70.803978
157,0.312000,7794.520169,5.973012,1.173008,3.686310,70.701753
158,0.314000,7774.334582,6.030394,1.180379,3.685111,70.522858
159,0.316000,7722.428788,6.087492,1.187748,3.683918,70.062843
160,0.318000,7690.708580,6.144264,1.195115,3.682731,69.781723
161,0.320000,7644.570096,6.200730,1.202479,3.681551,69.372821
162,0.322000,7586.896991,6.256797,1.209841,3.680378,68.861693
163,0.324000,7543.642162,6.312474,1.217201,3.679214,68.478347
164,0.326000,7491.736367,6.367784,1.224558,3.678057,68.018332
165,0.328000,7434.063262,6.422673,1.231913,3.676908,67.507204
166,0.330000,7361.971880,6.477069,1.239266,3.675770,66.868294
167,0.332000,7318.717051,6.531023,1.246616,3.674641,66.484948
168,0.334000,7304.298775,6.584749,1.253964,3.673516,66.357167
169,0.336000,7295.647809,6.638374,1.261310,3.672393,66.280497
170,0.338000,7310.066085,6.692004,1.268654,3.671269,66.408279
171,0.340000,7301.415120,6.745639,1.275995,3.670145,66.331610
172,0.342000,7298.531464,6.799214,1.283334,3.669023,66.306054
173,0.344000,7318.717051,6.852837,1.290671,3.667898,66.484948
174,0.346000,7353.320914,6.906644,1.298006,3.666770,66.791625
175,0.348000,7393.692088,6.960710,1.305338,3.665635,67.149415
176,0.350000,7442.714227,7.015086,1.312669,3.664494,67.583873
177,0.352000,7491.736367,7.069805,1.319996,3.663344,68.018332
178,0.354000,7543.642162,7.124876,1.327322,3.662187,68.478347
179,0.356000,7604.198922,7.180341,1.334645,3.661022,69.015031
180,0.358000,7702.243201,7.236369,1.341966,3.659843,69.883948
181,0.360000,7834.891343,7.293223,1.349284,3.658647,71.059542
182,0.362000,7958.888519,7.350998,1.356601,3.657431,72.158467
183,0.364000,8088.653006,7.409680,1.363914,3.656194,73.308505
184,0.366000,8218.417493,7.469292,1.371225,3.654938,74.458542
185,0.368000,8313.578116,7.529705,1.378534,3.653664,75.301903
186,0.370000,8388.553153,7.590718,1.385840,3.652376,75.966369
187,0.372000,8428.924327,7.652131,1.393143,3.651080,76.324159
188,0.374000,8437.575292,7.713701,1.400444,3.649779,76.400828
189,0.376000,8417.389706,7.775207,1.407742,3.648480,76.221933
190,0.378000,8397.204119,7.836543,1.415038,3.647184,76.043038
191,0.380000,8365.483911,7.897669,1.422331,3.645891,75.761918
192,0.382000,8304.927150,7.958437,1.429622,3.644606,75.225234
193,0.384000,8203.999216,8.018595,1.436910,3.643334,74.330760
194,0.386000,8111.722248,8.078029,1.444195,3.642077,73.512956
195,0.388000,8022.328935,8.136780,1.451478,3.640834,72.720708
196,0.390000,7930.051967,8.194850,1.458758,3.639605,71.902903
197,0.392000,7837.774998,8.252229,1.466036,3.638390,71.085099
198,0.394000,7716.661477,8.308813,1.473312,3.637193,70.011730
199,0.396000,7592.664301,8.364487,1.480585,3.636014,68.912806
200,0.398000,7442.714227,8.419147,1.487856,3.634857,67.583873
201,0.400000,7269.694912,8.472617,1.495125,3.633725,66.050490
202,0.402000,7113.977528,8.524875,1.502391,3.632619,64.670445
203,0.404000,6981.329386,8.576071,1.509655,3.631536,63.494851
204,0.406000,6889.052417,8.626434,1.516917,3.630470,62.677046
205,0.408000,6816.961036,8.676186,1.524177,3.629417,62.038137
206,0.410000,6756.404275,8.725442,1.531435,3.628374,61.501452
207,0.412000,6701.614826,8.774266,1.538691,3.627341,61.015881
208,0.414000,6658.359997,8.822721,1.545944,3.626315,60.632535
209,0.416000,6661.243652,8.871015,1.553196,3.625292,60.658092
210,0.418000,6724.684068,8.919536,1.560445,3.624264,61.220332
211,0.420000,6802.542760,8.968555,1.567693,3.623225,61.910355
212,0.422000,6857.332210,9.018041,1.574938,3.622176,62.395926
213,0.424000,6891.936073,9.067836,1.582182,3.621119,62.702603
214,0.426000,6903.470694,9.117783,1.589423,3.620059,62.804828
215,0.428000,6961.143799,9.167966,1.596662,3.618994,63.315956
216,0.430000,7041.886146,9.218636,1.603899,3.617918,64.031535
217,0.432000,7160.116012,9.270010,1.611133,3.616826,65.079347
218,0.434000,7292.764154,9.322275,1.618366,3.615714,66.254941
219,0.436000,7405.226709,9.375410,1.625596,3.614584,67.251640
220,0.438000,7497.503677,9.429269,1.632824,3.613437,68.069445
221,0.440000,7575.362369,9.483725,1.640050,3.612277,68.759467
222,0.442000,7653.221061,9.538726,1.647273,3.611105,69.449490
223,0.444000,7748.381685,9.594334,1.654494,3.609919,70.292851
224,0.446000,7829.124032,9.650558,1.661713,3.608720,71.008429
225,0.448000,7883.913482,9.707252,1.668929,3.607510,71.494001
226,0.450000,7901.215414,9.764187,1.676143,3.606294,71.647339
227,0.452000,7872.378861,9.821062,1.683354,3.605079,71.391775
228,0.454000,7823.356722,9.877637,1.690563,3.603870,70.957317
