[NO1-C1045HR-0C]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
96,-3.532000,-172.475078,-1.471919
97,-3.530000,-175.373818,-1.496657
98,-3.528000,-169.576337,-1.447181
99,-3.526000,-152.183892,-1.298752
100,-3.524000,-146.386410,-1.249276
101,-3.522000,-143.487670,-1.224538
102,-3.520000,-146.386410,-1.249276
103,-3.518000,-149.285151,-1.274014
104,-3.516000,-146.386410,-1.249276
105,-3.514000,-137.690188,-1.175062
106,-3.512000,-157.981374,-1.348229
107,-3.510000,-160.880114,-1.372967
108,-3.508000,-163.778855,-1.397705
109,-3.506000,-166.677596,-1.422443
110,-3.504000,-149.285151,-1.274014
111,-3.502000,-128.993966,-1.100847
112,-3.500000,-120.297743,-1.026633
113,-3.498000,-128.993966,-1.100847
114,-3.496000,-152.183892,-1.298752
115,-3.494000,-175.373818,-1.496657
116,-3.492000,-178.272559,-1.521395
117,-3.490000,-160.880114,-1.372967
118,-3.488000,-143.487670,-1.224538
119,-3.486000,-140.588929,-1.199800
120,-3.484000,-152.183892,-1.298752
121,-3.482000,-149.285151,-1.274014
122,-3.480000,-163.778855,-1.397705
123,-3.478000,-157.981374,-1.348229
124,-3.476000,-149.285151,-1.274014
125,-3.474000,-152.183892,-1.298752
126,-3.472000,-155.082633,-1.323490
127,-3.470000,-163.778855,-1.397705
128,-3.468000,-157.981374,-1.348229
129,-3.466000,-146.386410,-1.249276
130,-3.464000,-137.690188,-1.175062
131,-3.462000,-143.487670,-1.224538
132,-3.460000,-137.690188,-1.175062
133,-3.458000,-149.285151,-1.274014
134,-3.456000,-152.183892,-1.298752
135,-3.454000,-160.880114,-1.372967
136,-3.452000,-169.576337,-1.447181
137,-3.450000,-166.677596,-1.422443
138,-3.448000,-169.576337,-1.447181
139,-3.446000,-143.487670,-1.224538
140,-3.444000,-131.892706,-1.125585
141,-3.442000,-123.196484,-1.051371
142,-3.440000,-140.588929,-1.199800
143,-3.438000,-143.487670,-1.224538
144,-3.436000,-157.981374,-1.348229
145,-3.434000,-169.576337,-1.447181
146,-3.432000,-157.981374,-1.348229
147,-3.430000,-143.487670,-1.224538
148,-3.428000,-140.588929,-1.199800
149,-3.426000,-137.690188,-1.175062
150,-3.424000,-140.588929,-1.199800
151,-3.422000,-149.285151,-1.274014
152,-3.420000,-157.981374,-1.348229
153,-3.418000,-163.778855,-1.397705
154,-3.416000,-155.082633,-1.323490
155,-3.414000,-155.082633,-1.323490
156,-3.412000,-149.285151,-1.274014
157,-3.410000,-146.386410,-1.249276
158,-3.408000,-157.981374,-1.348229
159,-3.406000,-166.677596,-1.422443
160,-3.404000,-169.576337,-1.447181
161,-3.402000,-166.677596,-1.422443
162,-3.400000,-155.082633,-1.323490
163,-3.398000,-152.183892,-1.298752
164,-3.396000,-146.386410,-1.249276
165,-3.394000,-149.285151,-1.274014
166,-3.392000,-163.778855,-1.397705
167,-3.390000,-163.778855,-1.397705
168,-3.388000,-157.981374,-1.348229
169,-3.386000,-140.588929,-1.199800
170,-3.384000,-140.588929,-1.199800
171,-3.382000,-140.588929,-1.199800
172,-3.380000,-152.183892,-1.298752
173,-3.378000,-163.778855,-1.397705
174,-3.376000,-155.082633,-1.323490
175,-3.374000,-149.285151,-1.274014
176,-3.372000,-155.082633,-1.323490
177,-3.370000,-152.183892,-1.298752
178,-3.368000,-143.487670,-1.224538
179,-3.366000,-155.082633,-1.323490
180,-3.364000,-149.285151,-1.274014
181,-3.362000,-149.285151,-1.274014
182,-3.360000,-155.082633,-1.323490
183,-3.358000,-169.576337,-1.447181
184,-3.356000,-175.373818,-1.496657
185,-3.354000,-140.588929,-1.199800
186,-3.352000,-134.791447,-1.150323
187,-3.350000,-126.095225,-1.076109
188,-3.348000,-140.588929,-1.199800
189,-3.346000,-157.981374,-1.348229
190,-3.344000,-169.576337,-1.447181
191,-3.342000,-166.677596,-1.422443
192,-3.340000,-149.285151,-1.274014
193,-3.338000,-123.196484,-1.051371
194,-3.336000,-126.095225,-1.076109
195,-3.334000,-128.993966,-1.100847
196,-3.332000,-155.082633,-1.323490
197,-3.330000,-195.665004,-1.669824
198,-3.328000,-198.563745,-1.694562
199,-3.326000,-178.272559,-1.521395
200,-3.324000,-149.285151,-1.274014
201,-3.322000,-123.196484,-1.051371
202,-3.320000,-123.196484,-1.051371
203,-3.318000,-149.285151,-1.274014
204,-3.316000,-178.272559,-1.521395
205,-3.314000,-175.373818,-1.496657
206,-3.312000,-163.778855,-1.397705
207,-3.310000,-146.386410,-1.249276
208,-3.308000,-140.588929,-1.199800
209,-3.306000,-137.690188,-1.175062
210,-3.304000,-143.487670,-1.224538
211,-3.302000,-157.981374,-1.348229
212,-3.300000,-140.588929,-1.199800
213,-3.298000,-140.588929,-1.199800
214,-3.296000,-134.791447,-1.150323
215,-3.294000,-152.183892,-1.298752
216,-3.292000,-155.082633,-1.323490
217,-3.290000,-149.285151,-1.274014
218,-3.288000,-149.285151,-1.274014
219,-3.286000,-149.285151,-1.274014
220,-3.284000,-163.778855,-1.397705
221,-3.282000,-160.880114,-1.372967
222,-3.280000,-163.778855,-1.397705
223,-3.278000,-137.690188,-1.175062
224,-3.276000,-143.487670,-1.224538
225,-3.274000,-137.690188,-1.175062
226,-3.272000,-146.386410,-1.249276
227,-3.270000,-143.487670,-1.224538
228,-3.268000,-172.475078,-1.471919
229,-3.266000,-175.373818,-1.496657
230,-3.264000,-166.677596,-1.422443
231,-3.262000,-140.588929,-1.199800
232,-3.260000,-134.791447,-1.150323
233,-3.258000,-143.487670,-1.224538
234,-3.256000,-157.981374,-1.348229
235,-3.254000,-172.475078,-1.471919
236,-3.252000,-160.880114,-1.372967
237,-3.250000,-155.082633,-1.323490
238,-3.248000,-134.791447,-1.150323
239,-3.246000,-126.095225,-1.076109
240,-3.244000,-126.095225,-1.076109
241,-3.242000,-146.386410,-1.249276
242,-3.240000,-157.981374,-1.348229
243,-3.238000,-163.778855,-1.397705
244,-3.236000,-169.576337,-1.447181
245,-3.234000,-157.981374,-1.348229
246,-3.232000,-157.981374,-1.348229
247,-3.230000,-146.386410,-1.249276
248,-3.228000,-149.285151,-1.274014
249,-3.226000,-149.285151,-1.274014
250,-3.224000,-143.487670,-1.224538
251,-3.222000,-152.183892,-1.298752
252,-3.220000,-163.778855,-1.397705
253,-3.218000,-169.576337,-1.447181
254,-3.216000,-152.183892,-1.298752
255,-3.214000,-163.778855,-1.397705
256,-3.212000,-146.386410,-1.249276
257,-3.210000,-149.285151,-1.274014
258,-3.208000,-146.386410,-1.249276
259,-3.206000,-149.285151,-1.274014
260,-3.204000,-178.272559,-1.521395
261,-3.202000,-157.981374,-1.348229
