[NO1-C1045HR-RT]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
168,0.334000,260.886672,4.964325,1.231699,3.672526,-1.447181
169,0.336000,913.103352,4.968637,1.239044,3.672454,4.118900
170,0.338000,1800.118037,4.978601,1.246388,3.672260,11.688770
171,0.340000,2921.930726,4.995940,1.253733,3.671910,21.262430
172,0.342000,4124.908158,5.021813,1.261076,3.671377,31.528757
173,0.344000,4991.631657,5.055280,1.268418,3.670681,38.925460
174,0.346000,5391.657887,5.093390,1.275759,3.669887,42.339323
175,0.348000,5440.936481,5.133140,1.283098,3.669057,42.759872
176,0.350000,5275.708256,5.172455,1.290435,3.668236,41.349798
177,0.352000,5110.480030,5.210550,1.297770,3.667441,39.939724
178,0.354000,4988.732916,5.247585,1.305105,3.666668,38.900722
179,0.356000,4913.365656,5.283889,1.312437,3.665911,38.257530
180,0.358000,4884.378248,5.319803,1.319768,3.665163,38.010149
181,0.360000,4843.795876,5.355454,1.327098,3.664419,37.663815
182,0.362000,4803.213505,5.390801,1.334426,3.663682,37.317481
183,0.364000,4675.668910,5.425526,1.341753,3.662959,36.229003
184,0.366000,4591.605427,5.459468,1.349078,3.662251,35.511597
185,0.368000,4713.352540,5.493542,1.356402,3.661541,36.550599
186,0.370000,5061.201436,5.529328,1.363724,3.660794,39.519175
187,0.372000,5455.430185,5.567823,1.371045,3.659989,42.883562
188,0.374000,5811.975303,5.609056,1.378364,3.659125,45.926353
189,0.376000,6052.570790,5.652465,1.385681,3.658214,47.979619
190,0.378000,6183.014126,5.697219,1.392997,3.657274,49.092835
191,0.380000,6156.925459,5.742344,1.400310,3.656326,48.870192
192,0.382000,6029.380863,5.786895,1.407622,3.655390,47.781714
193,0.384000,5751.101747,5.829952,1.414932,3.654486,45.406852
194,0.386000,5362.670479,5.870563,1.422240,3.653634,42.091942
195,0.388000,4765.529875,5.907564,1.429546,3.652859,36.995885
196,0.390000,3959.679932,5.939433,1.436851,3.652194,30.118683
197,0.392000,3101.652656,5.965221,1.444155,3.651660,22.796194
198,0.394000,2368.271234,5.985194,1.451458,3.651251,16.537445
199,0.396000,1849.396630,6.000594,1.458760,3.650940,12.109319
200,0.398000,1637.788552,6.013325,1.466062,3.650686,10.303434
201,0.400000,1498.648994,6.024775,1.473363,3.650460,9.116004
202,0.402000,1266.749730,6.034869,1.480664,3.650262,7.136953
203,0.404000,837.736091,6.042551,1.487964,3.650117,3.475708
204,0.406000,310.165266,6.046741,1.495264,3.650046,-1.026633
205,0.408000,-46.379853,6.047704,1.502565,3.650045,-4.069424

[Raw Data]

Point ID,Time [ms],Force [N],Voltage Ch1 [mV]
1,-3.800000,-160.880114,-1.372967
2,-3.798000,-172.475078,-1.471919
3,-3.796000,-181.171300,-1.546134
4,-3.794000,-186.968782,-1.595610
5,-3.792000,-184.070041,-1.570872
6,-3.790000,-163.778855,-1.397705
7,-3.788000,-163.778855,-1.397705
8,-3.786000,-169.576337,-1.447181
9,-3.784000,-184.070041,-1.570872
10,-3.782000,-186.968782,-1.595610
11,-3.780000,-195.665004,-1.669824
12,-3.778000,-184.070041,-1.570872
13,-3.776000,-163.778855,-1.397705
14,-3.774000,-155.082633,-1.323490
15,-3.772000,-146.386410,-1.249276
16,-3.770000,-178.272559,-1.521395
17,-3.768000,-184.070041,-1.570872
18,-3.766000,-198.563745,-1.694562
19,-3.764000,-175.373818,-1.496657
20,-3.762000,-163.778855,-1.397705
21,-3.760000,-157.981374,-1.348229
22,-3.758000,-143.487670,-1.224538
23,-3.756000,-152.183892,-1.298752
24,-3.754000,-175.373818,-1.496657
25,-3.752000,-186.968782,-1.595610
26,-3.750000,-198.563745,-1.694562
27,-3.748000,-189.867522,-1.620348
28,-3.746000,-166.677596,-1.422443
29,-3.744000,-157.981374,-1.348229
30,-3.742000,-143.487670,-1.224538
31,-3.740000,-149.285151,-1.274014
32,-3.738000,-166.677596,-1.422443
33,-3.736000,-201.462486,-1.719301
34,-3.734000,-210.158708,-1.793515
35,-3.732000,-198.563745,-1.694562
36,-3.730000,-181.171300,-1.546134
37,-3.728000,-155.082633,-1.323490
38,-3.726000,-123.196484,-1.051371
39,-3.724000,-131.892706,-1.125585
40,-3.722000,-169.576337,-1.447181
41,-3.720000,-201.462486,-1.719301
42,-3.718000,-195.665004,-1.669824
43,-3.716000,-192.766263,-1.645086
44,-3.714000,-166.677596,-1.422443
45,-3.712000,-146.386410,-1.249276
46,-3.710000,-143.487670,-1.224538
47,-3.708000,-152.183892,-1.298752
48,-3.706000,-166.677596,-1.422443
49,-3.704000,-192.766263,-1.645086
50,-3.702000,-189.867522,-1.620348
51,-3.700000,-175.373818,-1.496657
52,-3.698000,-163.778855,-1.397705
53,-3.696000,-160.880114,-1.372967
54,-3.694000,-166.677596,-1.422443
55,-3.692000,-169.576337,-1.447181
56,-3.690000,-181.171300,-1.546134
57,-3.688000,-178.272559,-1.521395
58,-3.686000,-178.272559,-1.521395
59,-3.684000,-163.778855,-1.397705
60,-3.682000,-163.778855,-1.397705
61,-3.680000,-169.576337,-1.447181
62,-3.678000,-166.677596,-1.422443
63,-3.676000,-178.272559,-1.521395
64,-3.674000,-186.968782,-1.595610
65,-3.672000,-181.171300,-1.546134
66,-3.670000,-172.475078,-1.471919
67,-3.668000,-157.981374,-1.348229
68,-3.666000,-152.183892,-1.298752
69,-3.664000,-149.285151,-1.274014
70,-3.662000,-178.272559,-1.521395
71,-3.660000,-204.361226,-1.744039
72,-3.658000,-207.259967,-1.768777
73,-3.656000,-186.968782,-1.595610
74,-3.654000,-157.981374,-1.348229
75,-3.652000,-131.892706,-1.125585
76,-3.650000,-143.487670,-1.224538
77,-3.648000,-163.778855,-1.397705
78,-3.646000,-201.462486,-1.719301
79,-3.644000,-221.753671,-1.892468
80,-3.642000,-201.462486,-1.719301
81,-3.640000,-166.677596,-1.422443
82,-3.638000,-140.588929,-1.199800
83,-3.636000,-134.791447,-1.150323
84,-3.634000,-157.981374,-1.348229
85,-3.632000,-195.665004,-1.669824
86,-3.630000,-201.462486,-1.719301
87,-3.628000,-192.766263,-1.645086
88,-3.626000,-166.677596,-1.422443
89,-3.624000,-152.183892,-1.298752
90,-3.622000,-140.588929,-1.199800
91,-3.620000,-166.677596,-1.422443
92,-3.618000,-189.867522,-1.620348
93,-3.616000,-189.867522,-1.620348
94,-3.614000,-186.968782,-1.595610
95,-3.612000,-160.880114,-1.372967
96,-3.610000,-157.981374,-1.348229
97,-3.608000,-160.880114,-1.372967
98,-3.606000,-172.475078,-1.471919
99,-3.604000,-175.373818,-1.496657
100,-3.602000,-175.373818,-1.496657
101,-3.600000,-186.968782,-1.595610
102,-3.598000,-186.968782,-1.595610
103,-3.596000,-181.171300,-1.546134
104,-3.594000,-166.677596,-1.422443
105,-3.592000,-160.880114,-1.372967
106,-3.590000,-163.778855,-1.397705
107,-3.588000,-175.373818,-1.496657
108,-3.586000,-184.070041,-1.570872
109,-3.584000,-181.171300,-1.546134
110,-3.582000,-181.171300,-1.546134
111,-3.580000,-163.778855,-1.397705
112,-3.578000,-163.778855,-1.397705
113,-3.576000,-175.373818,-1.496657
114,-3.574000,-186.968782,-1.595610
115,-3.572000,-181.171300,-1.546134
116,-3.570000,-181.171300,-1.546134
117,-3.568000,-163.778855,-1.397705
118,-3.566000,-163.778855,-1.397705
119,-3.564000,-160.880114,-1.372967
120,-3.562000,-160.880114,-1.372967
121,-3.560000,-178.272559,-1.521395
122,-3.558000,-186.968782,-1.595610
123,-3.556000,-172.475078,-1.471919
124,-3.554000,-152.183892,-1.298752
125,-3.552000,-146.386410,-1.249276
126,-3.550000,-149.285151,-1.274014
127,-3.548000,-181.171300,-1.546134
128,-3.546000,-201.462486,-1.719301
129,-3.544000,-189.867522,-1.620348
130,-3.542000,-166.677596,-1.422443
131,-3.540000,-152.183892,-1.298752
132,-3.538000,-155.082633,-1.323490
133,-3.536000,-169.576337,-1.447181
134,-3.534000,-186.968782,-1.595610
135,-3.532000,-181.171300,-1.546134
136,-3.530000,-166.677596,-1.422443
137,-3.528000,-152.183892,-1.298752
138,-3.526000,-146.386410,-1.249276
139,-3.524000,-146.386410,-1.249276
140,-3.522000,-175.373818,-1.496657
141,-3.520000,-189.867522,-1.620348
142,-3.518000,-195.665004,-1.669824
143,-3.516000,-184.070041,-1.570872
144,-3.514000,-181.171300,-1.546134
145,-3.512000,-172.475078,-1.471919
146,-3.510000,-160.880114,-1.372967
147,-3.508000,-155.082633,-1.323490
148,-3.506000,-175.373818,-1.496657
149,-3.504000,-184.070041,-1.570872
150,-3.502000,-181.171300,-1.546134
151,-3.500000,-178.272559,-1.521395
152,-3.498000,-169.576337,-1.447181
153,-3.496000,-160.880114,-1.372967
154,-3.494000,-175.373818,-1.496657
155,-3.492000,-175.373818,-1.496657
156,-3.490000,-181.171300,-1.546134
157,-3.488000,-186.968782,-1.595610
158,-3.486000,-172.475078,-1.471919
159,-3.484000,-155.082633,-1.323490
160,-3.482000,-149.285151,-1.274014
161,-3.480000,-169.576337,-1.447181
162,-3.478000,-184.070041,-1.570872
163,-3.476000,-198.563745,-1.694562
164,-3.474000,-195.665004,-1.669824
165,-3.472000,-181.171300,-1.546134
166,-3.470000,-157.981374,-1.348229
167,-3.468000,-157.981374,-1.348229
168,-3.466000,-172.475078,-1.471919
169,-3.464000,-198.563745,-1.694562
170,-3.462000,-195.665004,-1.669824
171,-3.460000,-181.171300,-1.546134
172,-3.458000,-169.576337,-1.447181
173,-3.456000,-152.183892,-1.298752
174,-3.454000,-149.285151,-1.274014
175,-3.452000,-172.475078,-1.471919
176,-3.450000,-184.070041,-1.570872
177,-3.448000,-189.867522,-1.620348
178,-3.446000,-181.171300,-1.546134
179,-3.444000,-160.880114,-1.372967
180,-3.442000,-155.082633,-1.323490
181,-3.440000,-163.778855,-1.397705
182,-3.438000,-169.576337,-1.447181
183,-3.436000,-189.867522,-1.620348
184,-3.434000,-178.272559,-1.521395
185,-3.432000,-178.272559,-1.521395
186,-3.430000,-169.576337,-1.447181
187,-3.428000,-166.677596,-1.422443
188,-3.426000,-157.981374,-1.348229
189,-3.424000,-172.475078,-1.471919
190,-3.422000,-163.778855,-1.397705
191,-3.420000,-169.576337,-1.447181
192,-3.418000,-172.475078,-1.471919
193,-3.416000,-192.766263,-1.645086
194,-3.414000,-198.563745,-1.694562
195,-3.412000,-192.766263,-1.645086
196,-3.410000,-186.968782,-1.595610
197,-3.408000,-155.082633,-1.323490
198,-3.406000,-163.778855,-1.397705
199,-3.404000,-169.576337,-1.447181
200,-3.402000,-184.070041,-1.570872
201,-3.400000,-189.867522,-1.620348
202,-3.398000,-186.968782,-1.595610
203,-3.396000,-175.373818,-1.496657
204,-3.394000,-163.778855,-1.397705
205,-3.392000,-149.285151,-1.274014
206,-3.390000,-152.183892,-1.298752
207,-3.388000,-166.677596,-1.422443
208,-3.386000,-192.766263,-1.645086
209,-3.384000,-192.766263,-1.645086
210,-3.382000,-192.766263,-1.645086
211,-3.380000,-160.880114,-1.372967
212,-3.378000,-131.892706,-1.125585
213,-3.376000,-146.386410,-1.249276
214,-3.374000,-163.778855,-1.397705
215,-3.372000,-201.462486,-1.719301
216,-3.370000,-195.665004,-1.669824
217,-3.368000,-184.070041,-1.570872
218,-3.366000,-157.981374,-1.348229
219,-3.364000,-140.588929,-1.199800
220,-3.362000,-152.183892,-1.298752
221,-3.360000,-160.880114,-1.372967
222,-3.358000,-189.867522,-1.620348
223,-3.356000,-186.968782,-1.595610
224,-3.354000,-192.766263,-1.645086
225,-3.352000,-169.576337,-1.447181
226,-3.350000,-169.576337,-1.447181
227,-3.348000,-160.880114,-1.372967
228,-3.346000,-157.981374,-1.348229
229,-3.344000,-166.677596,-1.422443
230,-3.342000,-184.070041,-1.570872
231,-3.340000,-201.462486,-1.719301
232,-3.338000,-204.361226,-1.744039
233,-3.336000,-192.766263,-1.645086
234,-3.334000,-163.778855,-1.397705
235,-3.332000,-149.285151,-1.274014
236,-3.330000,-143.487670,-1.224538
237,-3.328000,-157.981374,-1.348229
238,-3.326000,-178.272559,-1.521395
239,-3.324000,-184.070041,-1.570872
240,-3.322000,-189.867522,-1.620348
241,-3.320000,-178.272559,-1.521395
242,-3.318000,-157.981374,-1.348229
243,-3.316000,-143.487670,-1.224538
244,-3.314000,-146.386410,-1.249276
245,-3.312000,-169.576337,-1.447181
246,-3.310000,-189.867522,-1.620348
247,-3.308000,-198.563745,-1.694562
248,-3.306000,-184.070041,-1.570872
249,-3.304000,-169.576337,-1.447181
250,-3.302000,-149.285151,-1.274014
251,-3.300000,-143.487670,-1.224538
252,-3.298000,-157.981374,-1.348229
253,-3.296000,-175.373818,-1.496657
254,-3.294000,-198.563745,-1.694562
255,-3.292000,-186.968782,-1.595610
256,-3.290000,-172.475078,-1.471919
257,-3.288000,-157.981374,-1.348229
258,-3.286000,-149.285151,-1.274014
259,-3.284000,-157.981374,-1.348229
260,-3.282000,-163.778855,-1.397705
261,-3.280000,-184.070041,-1.570872
262,-3.278000,-186.968782,-1.595610
263,-3.276000,-175.373818,-1.496657
264,-3.274000,-157.981374,-1.348229
265,-3.272000,-155.082633,-1.323490
266,-3.270000,-166.677596,-1.422443
267,-3.268000,-172.475078,-1.471919
268,-3.266000,-178.272559,-1.521395
269,-3.264000,-184.070041,-1.570872
270,-3.262000,-163.778855,-1.397705
271,-3.260000,-163.778855,-1.397705
272,-3.258000,-163.778855,-1.397705
273,-3.256000,-175.373818,-1.496657
274,-3.254000,-178.272559,-1.521395
275,-3.252000,-172.475078,-1.471919
276,-3.250000,-175.373818,-1.496657
277,-3.248000,-160.880114,-1.372967
278,-3.246000,-146.386410,-1.249276
279,-3.244000,-146.386410,-1.249276
280,-3.242000,-178.272559,-1.521395
281,-3.240000,-198.563745,-1.694562
282,-3.238000,-207.259967,-1.768777
283,-3.236000,-184.070041,-1.570872
284,-3.234000,-160.880114,-1.372967
285,-3.232000,-143.487670,-1.224538
286,-3.230000,-152.183892,-1.298752
287,-3.228000,-169.576337,-1.447181
288,-3.226000,-198.563745,-1.694562
289,-3.224000,-204.361226,-1.744039
290,-3.222000,-192.766263,-1.645086
291,-3.220000,-175.373818,-1.496657
292,-3.218000,-146.386410,-1.249276
293,-3.216000,-143.487670,-1.224538
294,-3.214000,-155.082633,-1.323490
295,-3.212000,-169.576337,-1.447181
296,-3.210000,-175.373818,-1.496657
297,-3.208000,-181.171300,-1.546134
298,-3.206000,-186.968782,-1.595610
299,-3.204000,-178.272559,-1.521395
300,-3.202000,-172.475078,-1.471919
301,-3.200000,-169.576337,-1.447181
302,-3.198000,-157.981374,-1.348229
303,-3.196000,-157.981374,-1.348229
304,-3.194000,-184.070041,-1.570872
305,-3.192000,-189.867522,-1.620348
306,-3.190000,-189.867522,-1.620348
307,-3.188000,-181.171300,-1.546134
308,-3.186000,-163.778855,-1.397705
309,-3.184000,-146.386410,-1.249276
310,-3.182000,-149.285151,-1.274014
311,-3.180000,-166.677596,-1.422443
312,-3.178000,-181.171300,-1.546134
313,-3.176000,-195.665004,-1.669824
314,-3.174000,-192.766263,-1.645086
