[NO1-C-1045HR-BW]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
226,0.450000,1231.964840,11.169285,1.646555,3.546220,9.116004
227,0.452000,1165.293801,11.177786,1.653647,3.546051,8.547027
228,0.454000,1176.888764,11.186091,1.660739,3.545887,8.645979
229,0.456000,1350.813212,11.195054,1.667830,3.545709,10.130268
230,0.458000,1672.573441,11.205774,1.674922,3.545491,12.876201
231,0.460000,2066.802190,11.219031,1.682012,3.545218,16.240588
232,0.462000,2463.929679,11.235093,1.689102,3.544882,19.629713
233,0.464000,2878.449614,11.254030,1.696192,3.544482,23.167266
234,0.466000,3336.450660,11.276057,1.703280,3.544015,27.075892
235,0.468000,3817.641633,11.301409,1.710368,3.543473,31.182423
236,0.470000,4319.123791,11.330239,1.717454,3.542855,35.462121
237,0.472000,4852.492098,11.362729,1.724539,3.542155,40.013938
238,0.474000,5409.050332,11.399073,1.731623,3.541370,44.763661
239,0.476000,5898.937527,11.439113,1.738704,3.540503,48.944406
240,0.478000,6316.356202,11.482356,1.745785,3.539564,52.506698
241,0.480000,6652.610135,11.528254,1.752863,3.538567,55.376322
242,0.482000,6936.686733,11.576333,1.759939,3.537521,57.800659
243,0.484000,7177.282220,11.626254,1.767013,3.536433,59.853925
244,0.486000,7325.118000,11.677532,1.774084,3.535316,61.115570
245,0.488000,7394.687780,11.729563,1.781154,3.534181,61.709285
246,0.490000,7400.485261,11.781843,1.788221,3.533040,61.758762
247,0.492000,7357.004149,11.833974,1.795286,3.531902,61.387690
248,0.494000,7304.826815,11.885750,1.802349,3.530772,60.942403
249,0.496000,7177.282220,11.936875,1.809409,3.529656,59.853925
250,0.498000,6930.889252,11.986664,1.816467,3.528569,57.751183
251,0.500000,6594.635319,12.034383,1.823524,3.527528,54.881559
252,0.502000,6156.925458,12.079358,1.830578,3.526548,51.146100
253,0.504000,5646.747077,12.120980,1.837630,3.525642,46.792188
254,0.506000,5066.998917,12.158748,1.844680,3.524821,41.844560
